,Genes,S001,S002,S003,S004,S005,S060,S006,S007,S008,S009,S062,S010,S011,S021,S012,S013,S063,S014,S015,S023,S016,S017,S064,S018,S019,S026,S020,S022,S024,S025,S030,S053,S032,S033,S067,S034,S036,S068,S038,S039,S041,S069,S043,S091,S045,S070,S046,S047,S092,S048,S049,S071,S050,S093,S054,S055,S057,S094,S073,S074,S080,S081,S096,S075,S085,S086,S088,S089,S072,S082,S035,S078,S077,S095,S029,S037,S079,S061,S066,S031,S052,S076,S083,S087,S090,missing,mean_intensity
5403,ANP32E,9.15232448697273,9.63172270250556,7.99556912114447,8.4617498554868,7.71747874342893,8.78105961715067,5.55678079361388,7.90416214410175,,7.74641751294051,9.57649756775546,8.39045518779746,9.33822191815629,10.0751951357458,9.37493158700229,8.71055755344324,8.5930250753718,8.64407075743014,9.56384958483375,9.72109132125278,6.69013424187908,9.72081918009619,9.15137176683528,8.64371252874122,9.04403000259447,10.2336820899184,8.84965145708509,9.30087568769542,8.06942835736749,9.57218509359639,9.39985784816957,7.91121364815393,7.74344256856457,7.88808771054251,8.22833068547184,8.17418352024742,9.26283753685636,11.092666815848,9.00022242305513,7.64179614218774,8.91146407719719,10.3445988092952,9.75259944773957,6.62705674450911,8.58528975122412,8.9914952854416,9.48362584710992,8.97399612360189,10.2651470435889,8.53721697984815,8.11026649239264,10.0652520788094,9.49497648935549,8.00486235505444,9.50741156984186,8.48925919103289,9.22498234203247,9.65560646824412,9.94794591233867,7.91878451050789,,,8.75520584861635,8.10252059305367,9.62573257119809,10.0246503225796,9.18203404761216,9.26923776155754,9.11236222365162,7.90744455927229,9.50784321650825,7.84705048878419,9.85854718729098,,10.2651170530305,7.57983451668118,7.62629984468715,9.68454852537812,10.264870955502,10.090552572952,10.0255733153499,9.95320160937871,9.53322971340943,7.32932618011426,7.9425353008982,0.047058823529411764,8.792442740502944
4261,ANP32E,,,,,,,,,,,,,10.2609168681869,,,,,,,,,,9.78076479148189,,,,,,,,,,,,,,9.20229249627374,,,,,,,,,,,,,,,,,,,,,,10.6062293573019,,,,,8.86998697779847,,,,,,,,,,,,,,,10.0690309265999,,,,,,,0.9294117647058824,8.531233311764097
1631,ANXA4,12.5479161780488,11.379605748087,11.7351359516091,11.0006016989991,9.48356014360294,10.3992027055888,8.02133816602937,10.1435142286994,6.2181706701219,7.70023161193435,11.3648445627536,10.6510934403359,11.4216165179086,11.7069259797794,12.0387511383913,11.9423099469652,10.7323377619146,10.7605835372766,11.6520970633525,11.2282098706228,9.52891670468077,11.0799918526193,12.4684808247474,10.8598221814699,11.989369751435,13.0353439284277,11.762987824362,11.0809461438238,10.9156846228639,11.725475399676,9.95865411638978,12.2940514248168,9.42522608047243,9.26740841059049,10.3463706177183,10.5234849923991,11.4822331837221,11.3965827870167,10.8351039603391,9.96565393762827,12.1864457824028,12.0607034764997,13.4504516854716,8.35920850440219,11.2168226212293,11.1404773038949,12.3134612824441,10.298527991278,11.5405303568391,10.0250358696961,9.8198648350725,13.4239994954014,11.8763324075446,10.2075056996309,11.9452336306052,10.2599221633283,10.4995960823279,9.73385904184854,11.138293347512,11.6423788856901,6.44476330884575,6.66417190705631,11.2093143386117,9.85321899025129,10.7439141525404,11.8052193372229,11.088266078956,11.7274048336418,11.5990166090691,10.2017045305801,12.7375317353845,10.6230979462482,13.0171466022328,7.16392990867585,11.5359186986446,9.31367855071377,9.43961930668161,11.2306271401381,13.0297051479621,11.5926373068295,12.5424466072924,10.6789526097244,12.009810216189,8.91427191966172,9.8608913801045,0.0,10.70041564294881
9192,ANXA4,11.4190483389661,9.73629702642938,11.3240464195883,9.92051721387757,,10.1919910889956,,8.50970043428003,,,10.8563697769699,8.53140416203548,12.5293732396004,10.9764516913211,11.5841569897547,11.2586979423296,9.37550919040669,10.5068956283209,,9.09999250901405,9.1582264081146,11.0124441825487,13.4270420013553,10.4145579754651,11.7873320516591,12.3042042282988,10.9771312252249,10.4759709900481,8.85225960474028,10.4276448519095,9.90127639965413,10.5881786297804,8.42922509296483,,,9.65152042257383,,11.2653793072922,10.8371416966203,9.37163721113616,12.1252734459446,11.6520231501262,12.6908225079244,,9.56144330133901,10.5741304399801,12.2624144385359,8.88451946508496,11.0838587761069,8.66575920564705,9.93834280809307,13.0690528599059,11.0082275468039,10.3049808632492,11.9057825933045,8.66846343120498,10.0925481997756,9.00726681704255,10.7909117470165,11.2218837710766,,,8.99717162240867,9.45285133375184,11.3173616979457,11.078041015741,10.2637843101186,10.461876641112,10.1993776980839,8.94514592821882,11.8023810882581,10.0375871891071,13.2023761719809,,10.8772997524151,8.54032707136306,9.90321567042794,,13.4482040510025,10.5811913269894,12.056359925941,9.93070987906446,11.1686901814859,7.84106260009793,,0.16470588235294117,10.3955423657959
1510,AP1B1,9.65922782989563,10.1044245545085,9.32397401841506,9.5565128846345,8.23505219655366,9.18753551027829,7.20616485313059,8.92548696069676,5.15430722250889,7.5724969057323,10.0415788688245,9.94311443255869,10.2087115213747,10.3344538057479,10.2897366918412,9.36894029854922,9.10408413703098,9.4563269597785,10.4708629291584,9.82070379997643,8.06136476130465,9.96304533288763,9.8893074650074,9.18851787305055,10.0324088572353,10.2166358172302,9.94447196897888,9.79762018782983,9.26864959654841,10.5582082367652,9.51880815150288,8.33117030490015,8.32103724064381,8.2713302306889,9.20523728527055,9.58583234041124,10.0230998682775,10.8681981690513,9.91983025064196,8.70440568541168,10.0204075430401,10.7361548871678,9.88176127066783,7.15986760176507,9.73079658113119,9.76156953876503,9.40247919926287,9.83443064301945,10.1138430373135,9.32268317788871,9.40790958837452,9.90881248457772,10.5985960362268,8.95938164847978,10.1924400716042,9.33489033178901,9.45529010023788,8.88839965488777,10.0443652086057,8.99399956779193,5.76318228169012,,9.53347956307126,8.95267461775073,9.46071862903164,9.92438797730246,9.88390910377527,9.61655608963773,10.0823448334227,9.05294949553348,9.9442307339441,9.37003824024106,9.99811310166432,4.59878630283948,10.7865906773341,8.50828541215382,8.96666433954277,10.6324404215658,10.2458276669351,10.7167714491489,10.8140659578494,10.2292231689253,10.2871540778831,8.11944857820151,8.84587369729823,0.011764705882352941,9.290899238824167
8639,AP1B1,9.33933211106242,9.63148965968871,,9.56921516286326,,,,,,,9.52374937558111,9.20092260155504,9.67958584132445,9.67920688758042,9.84195892156101,,,,9.80549048144853,9.28330227438651,,9.84823236364835,9.80146858938662,,9.40469473621652,9.59749152509174,9.13262949886074,9.34708160215059,9.27756102297451,9.81297032697823,,9.22580595937955,,,,9.15791596365756,9.67162233401299,10.1794945822399,,,9.70119421624874,8.45847395803481,9.44213983544872,,9.38561549180386,,9.50460486607827,9.46517871212556,9.86632084432438,,9.44724117106456,9.19384475216752,9.84960158259487,,9.1800381939194,,9.42094828079333,9.0007535191043,10.2863826908226,9.03722442753858,,,9.07596879937085,8.97905537652919,,9.21112954709264,9.29577881481828,8.67414571206919,9.71718716488806,,9.04959667104598,,9.53727492596923,,9.82906705587143,,,9.71784322906219,9.63477394333171,9.57296239317588,10.3500142125908,9.63722221969379,,9.02096624569926,9.47843146342327,0.3764705882352941,9.30386430975158
4624,API5,8.95676511183932,9.27608407076344,8.36202769235372,9.64590698691679,7.56084247917053,8.54171192141281,5.58748026458165,8.24252745956863,,6.58250721417157,9.2104017454612,8.66535052977548,9.33468055135359,10.0787636494241,9.87937385087499,9.19583782853549,8.55393301119318,8.65698747967635,10.0901976597622,8.86563433790961,6.89364842687585,9.59120001695987,9.04924526684122,8.37505451004428,9.67382406562398,9.84554744364991,8.9112229800047,8.75927604889978,8.61648435673836,9.37162135458569,8.30996849514391,7.91516989811137,7.72964082066157,7.68254963700574,7.6060842329009,8.73760136692181,9.5094368714644,10.8987956385329,9.22928303025778,8.06278989506793,9.29771508605978,9.56889348197879,9.31045814604682,,9.01069559639987,9.53397046553967,9.01035063431761,9.08083935301531,9.78201531522017,8.59408220296847,9.04514031539393,9.61103162405864,9.87341207223085,7.72898000242454,9.42823046916586,8.40637688226358,8.41693211518351,8.7870226905334,9.43072393408133,8.19403990333432,,,8.73033575687347,8.23721626465697,9.20031919936407,9.47840523715787,9.35098120697585,9.02169270599222,9.44772336917461,8.12489360197363,9.4083260280872,8.02749407061558,9.39662637911285,,10.6387619675444,7.92536502565687,7.94932043200743,9.89981089035696,9.53425459725049,10.2907250068143,10.1017076642286,9.52942091054631,9.4375903191765,7.23976641175308,7.92897666405611,0.058823529411764705,8.779319823827654
9722,API5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
1730,APIP,8.79401052547978,8.78601333817508,7.8435482248862,8.96932437976552,7.44375868244714,8.81730198974959,,8.21218686267228,,,8.55294462953026,8.44980666560184,9.06963680575784,9.26066442044802,8.94108932432775,9.05678369629109,8.66773882632617,8.65086128299676,9.65893539535956,8.69509273290101,7.3642265398344,9.42820519819858,9.35959250810418,8.35793718924239,8.53134682675237,9.46294472981439,9.32595647269414,8.55674714151864,7.98500955226853,8.79204859721547,8.27429225391197,7.75889679538172,7.62863449166495,7.16163279855109,8.37607261969163,8.51629421951085,9.04470465689871,9.78745612276598,8.68528826268375,7.6817759490139,8.7632164655443,9.3762969566173,9.10188908419495,,8.65883230995089,8.93416783690299,9.26546382728664,9.16883687062583,9.02182007833436,8.99106257706794,8.23999965114339,9.35278933637706,9.74969276122536,8.07903039549774,9.34665108309818,8.70041336748229,9.06643980599528,9.2140499703235,9.23157411821897,8.20686440918062,,,8.39977216977181,8.54055082766679,8.06351935070054,8.99189674820859,8.90700200352717,8.15787805602728,9.47861227311255,7.86329431393808,9.10851309296896,7.90373974087305,9.01471411462894,,9.88028120768944,8.47444056795295,7.75812267664113,9.51853008177982,9.13516964888547,9.47332125431316,10.108882712287,9.17680868805762,9.09853356741512,,8.6853916972218,0.09411764705882353,8.644242872490091
7513,APIP,,,,,,,,,,,,,,,,,,,,,,7.92460381572602,,,,,,,,,,,,,,,,,,,,,,,,,,,8.43996084522258,,,,,,7.83987338572978,,,,,,,,,,,8.86849446482051,,,,,7.93584215047515,,,,,,,,,,8.18674590362737,,,,,0.9294117647058824,7.160704618615327
2705,APOM,9.54217450642759,10.8858800084883,9.51580762552005,8.73867285286023,11.6232778892958,8.93379039840599,13.2020268028127,9.61906655584174,12.5664725747035,9.38168601074108,9.49385569322998,10.5198774361357,10.2040602621535,10.8230748758657,9.78932966280955,8.53269006648096,8.31151163943945,11.0454544075744,10.1248935476561,10.414091627907,11.8089504326644,10.2956441188319,10.8040696048534,9.18541093448886,9.26728270623454,9.48415631747049,10.9948919331631,9.41643634445414,8.97177986711944,7.87850826754669,10.0664138779412,8.23847550831352,11.2062859703484,9.78214926117579,8.97336974633257,9.73339853228098,9.48808568956259,8.02910861034626,9.82591180496636,9.63968390152077,11.0143187147236,9.33060234675149,9.59692934258346,9.30351622066747,10.6508038825947,9.2323708895761,8.33004390652374,9.66154624978427,8.97424502276059,8.73268092218344,8.80785228408071,7.65444660969322,10.2497612133152,8.98162744856649,10.5596502208913,8.89923796476196,8.00131267512282,8.09053179792311,8.24256970616157,,12.2307026312242,,8.94815225674226,10.6939999000453,10.3221717201707,8.33800540300498,10.1715323978038,10.3067366160071,8.22367726146398,8.70891131703027,8.55252523248932,10.6851384866449,11.11318696785,10.6474756998217,8.25964211165457,10.8409136569501,10.0991052780291,9.97925140503776,8.48424862407363,10.7898587927876,9.76210909979692,9.12376882701336,8.31314451854852,10.5275387671039,8.62583713567358,0.023529411764705882,9.576701414420977
1340,APOM,6.94130438825124,7.69378075270577,6.89202213640315,,9.49558230096674,,10.0124154450977,7.13887870509203,9.7353929916097,,7.41510834924854,7.19386295706165,8.27489648677982,6.40318521160126,,,,8.53326507610236,6.80803470470413,7.92053700393685,8.64479800754823,7.7244584626893,8.37221449629893,7.16341546344744,7.26071339499805,6.77106111282355,8.72242360972768,6.91385639765028,,,8.10356360925744,,8.04359489920405,,,6.82301143549333,,6.02651347595952,,,8.07763806396501,8.16627460127561,6.7508310265502,,7.51476091171379,,,,,,,,7.05588789008349,,7.84403819895383,,,,,,8.98827231261858,,,8.091504292506,8.7194549572726,,7.49762874063963,,,,,7.8491486843013,9.01434062796683,7.31371543262192,,8.78139160446845,6.86510177232299,6.81549937896202,,7.91919278387616,7.1093456113837,,,7.40997970962291,,0.47058823529411764,7.593097515457781
7757,ARFIP1,8.82087212849055,8.89814157140318,7.78706994368223,9.04310079095567,6.88525151971249,8.1451226986103,,7.24163481128264,,5.98455134680562,8.82252829896444,8.44328242886464,9.0139104106984,8.93236773833479,8.83838966537427,8.90699455786013,8.24553213356883,7.97702730025596,8.73254140183675,8.7980459506005,6.90989770761308,8.79212745991193,9.10176892187518,8.26547150313892,8.53603444269554,9.69425068584503,8.77825397420528,8.29476410934724,7.8409665816013,8.97883354013501,8.00670532385758,7.75691315808824,6.81415198107052,6.92666571686073,7.5408631927032,8.31269261705239,8.57777743791191,9.49175309718617,8.52867611151753,7.56007499517352,8.84414555267418,9.47814446003178,9.09478893594811,,8.3413405569491,8.67040863058919,8.97826345072966,8.54863489281772,9.25718169360344,7.82249122914963,8.13649232137821,9.05690404048283,8.96121116812502,7.2536586400545,8.92071809438048,8.38273329723328,7.67828567440768,8.56872333309935,8.59180744030825,8.61315257219178,,,7.90532260207817,7.95336962873183,8.63494145185156,8.65210378068835,8.68565778022812,8.57782444012365,9.12606083228033,7.44651378175268,8.92560763281789,8.18974858458451,9.18427782887025,,9.20266422558634,7.40490890887389,7.89239649150971,9.08596870708153,9.68319040431133,9.17481504034503,9.50095399470021,9.00670515079264,9.0558757852732,,8.22634008522811,0.08235294117647059,8.342046750862426
7072,ARFIP1,,,,,,,,,,,,,9.74753528381531,9.5780627998255,,,,,,9.7461177071583,,,,,,9.25603633995794,,,,9.88705311010652,,,,,,,,10.5197921264205,,,,9.25232683631405,,,,10.2149993737585,,,9.56357742478243,,,,,,9.17152433206281,,,,,,,,,,,,,,,,,,9.23919303632992,,9.0572733351642,,,,,,,9.53523889922234,,,,0.8470588235294118,8.972556387746266
3659,ARHGAP25,8.18850648875547,8.88539886978841,,8.75038681186436,8.36350948928767,8.44199160417838,,8.51917260247566,,,9.3383432305013,9.1289098628932,8.90422029041484,9.71100796859033,8.74598591216841,,7.45703662780876,8.42307813670674,9.38565223797804,8.97280030058575,7.44544982772157,9.57602356300673,7.73904789987005,8.45352304499082,8.30384334693545,8.64059021447521,8.58284985018854,8.87367344235598,8.20114032337528,9.2629262398189,8.45285195236883,,7.57360399959714,,8.43091953481368,8.58436094063775,8.93305961688177,11.04813246432,8.41345607183338,7.66478547389775,8.78616073318727,8.68412794967824,7.89060096393335,,8.53812763671409,8.37815521018865,7.21026409647647,8.49982335326007,9.24167196568886,8.18978814046183,8.58400740389053,7.12584579435749,9.30612435289821,7.92635784970219,8.68648500891297,8.29524287151807,8.74206116231358,9.5492022853128,9.22564561860979,8.02395297955273,,,9.03765133563413,8.08208287529606,8.96786733139325,8.84530970312501,8.42185227567913,8.29291860377025,8.60084444662659,8.39557973763866,7.36605324944741,8.42077459868659,7.94211741378483,,9.54369966119228,8.55470190489993,8.14932795243795,9.29088313949937,8.05544807311502,9.5919647878595,9.53156730334625,9.14600121348115,8.95370946420997,7.36340972627621,8.5511011213367,0.12941176470588237,8.473522150682474
9597,ARHGAP25,,9.57599008309108,,9.42418115594294,8.23418118052875,,8.61324480913044,8.95816246029125,,,10.1929288786612,9.79516413166552,9.78053977841051,10.1516421857592,9.61941765806678,,8.43416552422546,9.56187061487283,10.1392909066404,,,9.85399319307849,9.1501121539858,,,9.16434584080374,9.46894220273668,9.14346782382283,8.82523483059371,9.8515450171046,,,,,9.29101363524269,9.17843451633545,9.28722273212902,11.4853423165053,8.93473553223266,,9.13037641833729,9.26849783400092,,,9.42879399247953,9.06161092450898,,,9.84265697047586,,9.32017454978956,,10.2789614177184,8.59279547307377,9.39586736143811,8.9289435587816,8.99872055703917,10.5327941020019,9.99389754248994,,,,,,9.840089877093,9.61365113951432,9.4120452301577,,9.20283042467038,8.55352361108996,8.61844624852428,9.0444625749449,8.62564300306349,,9.59130420379761,8.85059505252485,,10.15030677793,8.8543418718362,10.181830373247,9.85798997364309,9.3139439241139,9.62536104043531,,,0.36470588235294116,9.24709692859875
1012,ARHGEF7,8.76104208645083,8.81253118655915,8.95190856245517,9.0892984520068,8.10757768351638,8.79558088507171,,8.41245363939357,,,8.92135100568869,8.62446571488376,9.01283422925592,9.21051159515633,9.06519786183376,8.5409502759466,8.62293012456844,8.3576095557873,9.26845057966499,8.77260978939903,,9.08104512350343,9.0131281629169,8.58124334280889,9.09317764025909,9.408102718479,8.82318353146427,8.88760717142759,8.35122382720646,8.99222827020657,8.40483599897833,7.61914892622238,7.64685669247184,7.61750767237758,8.30838787945889,8.52709529122601,8.8819076299502,9.76414525010026,8.89365864234057,8.16455668469852,9.09891806418859,9.38225548755363,8.81056119510621,,8.75206284328461,8.88439562397404,8.71529136415764,8.78455468041228,8.98769023986937,8.42539486181562,8.59667403592226,9.041895001482,9.28595287250882,7.81097266055288,9.27758350115844,8.45958172900099,8.54296990489929,8.75209674038884,9.0817030674082,8.44856266341283,,,8.60514304158368,8.32910955670989,8.70233859852515,9.02986524632873,8.57084266243928,8.85702078012113,9.37297265494986,8.48253509105895,9.3085932573095,7.88547201648479,9.42453313767594,,9.5585687973207,7.81119644378374,7.80225218691117,9.11880161041626,9.34546998048485,9.5726115613266,9.23630077436953,9.27202325493811,8.82532744597824,7.04820592401314,8.39249311020747,0.09411764705882353,8.630400705138811
9404,ARHGEF7,,,7.46971310345443,,,,,,,,6.27522905712715,,7.32572641811755,,6.80513799726837,,,,,6.7231506247712,,7.63892164609641,7.0086624872953,,7.52145704190594,7.37719782618364,6.67831800319038,,,,,,,,,,,6.48472577255769,7.2095447357973,,7.55481580246465,7.4880052536504,6.73157846464609,,6.82440730404019,7.66691443722767,,7.50088630140557,,,,7.48357889669397,,,7.68741280672608,6.72779993569392,,,,,,,,,7.68393641809495,6.6169720083336,7.04652082625063,,7.6243934080244,,6.88203637206705,,7.03633514109206,,6.72495609579842,,,,7.65124877081548,6.91792214430465,6.86465385997858,7.12902431893217,7.42739894551103,,,0.611764705882353,6.952951380335274
7401,ARPIN,10.0085499695145,9.81609800028419,8.93987506740278,9.71194014721179,,8.77542389592824,,8.51312251503306,,7.683753230608,9.56875099771892,8.39102518551887,10.0560826937228,9.40564966379834,10.0266301623167,10.3310346423442,9.24144742888529,8.34247777691033,9.77379216610971,10.0717753747955,7.36990675801763,9.50297987847966,10.1945229015241,8.83330129459006,10.0297947790477,10.6366070238527,9.8653530487522,9.21772026582862,8.59381314101225,9.402445269298,8.44288363163156,8.66436100247228,7.64826370105191,8.73540281699782,7.5425427858457,9.11986443861913,9.70445339402574,10.0684399098437,9.61760298928233,7.99279449145967,9.6367003516206,10.3145425253932,10.1514512180697,,9.13920658657688,9.37387733512685,10.5475549517391,9.23352083425348,10.3834039751652,8.83690163517027,8.50139335481557,10.7601785763574,10.171562859104,,9.79289089074413,8.85443513092164,8.70721184552912,9.82593060293428,9.48096380472445,9.75673533269121,,,8.59969644908168,8.59457599610808,9.48526385349998,9.91094762293157,9.42882595493744,9.33070399250869,9.4671338907743,9.33650156082773,10.0908601526827,8.92145737578634,10.3604632721612,,9.79206581864789,7.86837783901518,8.40643711146811,9.79395724783487,10.7510674452334,10.0226935917383,10.6156733693694,9.58768199723812,10.4859606030436,,9.28336551912918,0.10588235294117647,9.266864120358855
7484,ARPIN,,,,8.76054587995796,,,,,,,,,,8.82487981696682,7.39082832497093,,,,8.52079989191323,8.28840386422037,,8.33516528552897,,,,7.52250016633878,,,,,,,,,,,8.69141950454807,8.84433232165934,7.64384711448695,,,9.05176274587123,,,,,5.86532750608497,,8.14582745030973,,,,,,8.05045567878053,,,8.72473537631296,,,,,,,,7.85257599254773,,,8.18623268414984,,,,,,8.52434231633396,,,7.56399997446775,7.72383362004276,8.251728433278,7.403889506337,8.66490534666497,,,,0.7294117647058823,7.815072940269947
2137,ATP2B4,10.2796729590648,9.6074490885304,10.4925092849312,9.67170208894642,6.56569388761816,10.0893107826696,,9.40635214705437,,7.89564909320684,9.42155252613902,8.10865798653345,9.69997185022624,9.73749713555882,9.86953012039863,9.85925589934253,9.98077716517546,8.76724820363509,9.93685108542561,9.16612143462469,7.05864779404627,9.46865269142367,10.281909113378,9.19398566821164,10.423582237274,10.7312446528801,9.60036674271792,9.99846500012868,9.14108106080846,9.75049459905394,9.64998807019081,9.54037369370818,7.83243694773746,9.41570234468831,7.46943400333478,9.30683576626884,9.47154757893931,9.83803792821951,10.0822690865825,9.03632734041229,10.4140977021178,10.337415523822,10.9285432031663,6.5164479209618,9.34782288681644,10.2114942405924,10.0365476991946,9.8627120551531,9.5918842126901,9.60525207604936,8.65475937504868,10.9300727332492,9.64842685821259,7.54330881858595,10.0253526637345,9.70782459794076,9.11908300101561,8.24810356476938,9.17762479616679,9.66655945096648,6.53647120987819,,9.56143554998755,9.47006968142133,9.08706438014705,9.73634825268153,9.38208202215964,9.7362568019649,10.3847757555059,9.45690024644678,10.9172920320853,8.56906244013446,11.1013967603606,6.71518000561613,9.88803383060237,7.90864817857607,8.07242479157836,9.82730315630055,10.5690911856642,10.036199896727,10.0772569395399,10.2480823265004,9.42290675128178,7.20704397160028,8.86144225376687,0.03529411764705882,9.255766035873663
9120,ATP2B4,8.42114104348759,,8.39716399634731,7.7383500684149,,,,,,,,,,,,8.70876518689233,,,7.31590493481238,,,,8.81246354193838,,,9.52189511068025,7.46983260704653,,,,,7.48230060301423,,,,,,8.13015850175943,8.99123983814235,,,,,,,,9.07725377763359,,,,,8.88250979977049,,,,,,,,8.84523319670106,,,,7.77455823790672,,,,,,,8.81845979697861,,8.63744526636462,,,,,7.49531597179403,8.40638458929514,,7.02023767789658,,,,7.53690282393781,0.7529411764705882,7.91983898851295
6146,BCLAF1,8.33955103120176,8.34781529014399,8.86541649635829,8.66283895616643,,7.85245587246738,,7.6606401698687,,,8.22550675381278,7.8364550151312,8.71541321765849,8.89268846290669,8.74547242399167,7.91115940248247,8.55200446038555,7.79852451024473,8.77780421749035,8.22996617726017,,8.8056612429345,8.07029129820951,7.88207263748532,8.71661339400426,8.75712615296087,8.21693526619294,8.3060051658828,8.12905782430333,8.72542070176161,8.01968541520382,7.77758454386621,6.34045363800577,7.67928713519286,6.73645364234598,8.08206034030704,8.58316674183471,9.29487081330524,8.60654806103869,7.29950812563976,8.45508919411595,8.66336175247963,8.27055652736119,,8.33548857837203,8.42436288938212,7.92829663028692,8.36297199623507,9.06776824316451,7.94946333134287,8.208020759731,8.46593000564549,8.81687859519425,6.92445761188396,8.74767756665685,7.84861368444029,8.12771412331051,9.07845370190742,8.65234340854377,8.11480678002669,,,8.58687172301047,7.93733892265052,8.46474025890962,8.83303281265117,8.59856221446788,8.50379110429257,8.82086954104768,8.21733257492188,8.78265320313446,8.01757453444199,8.75349581709389,,9.06017187557018,8.64843470149951,7.90239658114289,8.83586406026336,8.74312072916083,9.38471536506987,8.71291448963784,8.82605108396722,8.66779035548273,,8.36205768377049,0.11764705882352941,8.245555219330747
8304,BCLAF1,,,,,,,,,,,,,,,,,,,,,,,,,,,7.06548342572008,,,,,,,,,,,6.75510466892917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.290638919578,,,,,0.9647058823529412,5.518983224145048
