Genes,S001,S002,S003,S004,S060,S007,S062,S010,S011,S021,S012,S013,S063,S014,S015,S023,S017,S064,S018,S019,S026,S020,S022,S024,S025,S030,S053,S032,S033,S067,S034,S036,S068,S038,S039,S041,S069,S043,S045,S070,S047,S092,S048,S049,S071,S050,S054,S055,S057,S094,S073,S074,S096,S075,S085,S086,S088,S089,S072,S082,S035,S078,S077,S029,S079,S061,S066,S031,S052,S076,S083,S090
ABCD1,8.36013780652168,8.31618552064343,8.46931151731498,8.67721164504256,8.4717242804318,,8.41371200591159,8.91446831986252,8.23548205727772,8.35756944884809,8.23403418680018,8.04351307753438,7.3467314857681,7.68687830192446,8.48017801321962,7.43605917459852,8.35086125143435,8.06722475732809,,8.86354381630993,8.52700922808228,8.47771249701402,7.39790772894339,7.98271340457796,9.10324748412903,7.61567827773027,,,7.01504197507553,,8.22333608989934,8.73132064275235,8.60138665798788,7.91832067409659,,9.0126963254225,8.63112933187075,8.25769924471837,7.88739313768899,,7.67309213235555,8.5252514148142,7.7846782308237,,7.80181392051411,8.99018043361746,8.20733435065679,7.63755696236461,7.87549887754155,9.19922405723726,8.1834773840849,8.41221048628769,8.34521805020606,6.86190384069112,8.23676915082238,7.96653434826111,8.15734981818892,7.77192562339116,8.60989276057044,8.22716878102286,8.22372654954624,8.42356732076949,8.58382591047254,8.55464080946787,7.55825878340556,8.60353750880289,8.17263673391634,8.8590454207492,9.53207568382205,8.21762104058925,9.37168657124411,8.30598047957595
ABCD3,8.26964437845205,8.80646616870842,8.50023474754305,8.47899726565274,8.12445715547596,7.52736967242834,8.81662113948605,8.60658846715315,8.65869425411517,8.93671425897644,8.88157870422888,7.83534379382678,7.31658931187106,8.05318452323155,9.14914472957045,8.32139656988899,8.70013817073378,8.57427712014605,8.25382662534131,8.71288929807858,8.82778189216851,8.61132151348333,8.30298701719795,8.21656759444894,9.45112847547685,7.65489579064573,7.21397209240677,7.21970100585608,8.08275591729809,7.57223147064905,8.15357945261433,8.65810429725724,8.5899700965677,8.44283900466628,7.20814867511894,9.18339908687006,8.52077991270638,8.29496486298038,8.59313830089703,8.05737359283074,8.77588938520963,8.61462897281704,7.9621535918019,8.09988168451717,8.01086499528062,8.89050866343746,8.75472998346535,7.90147767504762,7.594467391844,7.6147143347591,8.33226452989837,9.37802184539617,8.19776327385343,7.0433458489835,8.26306644318736,7.98673584882585,8.5697855930432,8.25499242917391,9.12454718882959,7.13765322954423,8.3954430175692,7.89263880596426,8.92784563075596,9.22012517207462,7.99754188881873,9.21618199553024,8.65746753491332,9.3707047863414,9.36565691755773,9.10004328452816,8.8810458385268,7.73594940288367
ABCE1,9.25281144602806,9.20943339098461,7.79552259803802,9.29664823005418,8.46892273653294,8.31871423114787,8.93260539966392,8.45229845904752,9.18902851551638,9.8553789689126,9.49077710255657,8.76318264399463,8.28351133594806,8.34193355712712,9.5871302788271,9.17077873285315,9.23161816162007,9.34011200309533,8.22542211952988,9.18310834879943,9.95144187424517,8.89951134118227,8.55322052686584,8.38965503122082,9.24757962764208,8.82387911514383,7.78850105752222,7.69107760023223,7.27381775693978,7.66103492488769,8.79287607695493,9.37779831269531,10.1675288448868,9.05439042951756,8.09009035433953,9.04040150785645,9.71202878581314,9.19151937135575,8.7042115879916,9.15189022659465,8.97391642562087,9.77731508204395,8.52700354538824,8.61420490639251,9.19519584154906,9.58644842499726,9.40409887831863,8.46868157308458,8.38432526537842,8.73595681171268,9.23935231364756,8.08926982876774,8.90219249000471,8.39267023239857,8.91837124739395,9.54642557461417,9.29226346514224,8.88722006828555,9.2337136861441,8.44249097003557,9.34763651104473,8.1892950723065,9.56656351034497,10.1918559911046,7.70427251331277,9.67374349397297,9.82877595919247,9.84871487793069,10.0855482869252,9.30628109664888,9.42042517605513,8.0198207726753
ABCF1,8.66425816273242,9.04803765863208,8.78058768426451,8.82538569601035,8.50352259456737,7.89641801791564,8.9095923601881,8.52523022424115,8.98136121572329,9.80659129776439,9.24186765580317,8.56940592829537,8.39138987023593,8.28628987835578,9.45901872157984,8.67524182105922,9.3388915530175,8.7023982016925,8.22266584657346,9.03331116599474,9.42522641995947,8.61174570791277,8.97233786996031,8.13720527855232,9.53183838393957,8.11420810596607,7.57301240222968,7.19551417736862,7.58868716828783,7.66170801113114,8.64288408905672,9.16291823955683,10.3012744481931,8.96700056001604,7.89388104990363,8.91199397024508,9.42403015222104,8.76926810555653,8.69095817298529,8.68434537061711,9.07315879295626,9.50086828279265,8.64606304911418,8.25176756481249,9.16240655695672,9.33133966860549,9.11601405535027,8.46932308893774,8.44699877310863,8.90832211631299,9.27042772986375,8.34081970121022,8.5692670317969,8.1018569843763,8.56406730699093,9.49779716978913,8.48832949661599,8.6140161883691,9.18085126883509,8.24735081263959,9.22976473147749,7.32434922907412,8.9205075793835,10.0447933681088,7.66196874800754,9.4833318172798,9.13906852432749,9.92244326640395,9.5244007450541,9.23904572615758,9.01552392790211,8.30796357402377
ABCF2,8.00280492441865,8.38019530739009,8.37502328001258,8.46163620002404,7.93206219315556,,8.4505387393848,7.99022037890115,8.52850274153217,8.89208920143485,8.83549181908975,8.38345642665521,7.99015286192092,8.05768283649908,8.88794171834916,8.11518662752609,8.65986585765597,8.48727032042509,8.19130430460189,8.34820007740605,8.99418064907969,8.36199370354587,8.26918026494011,7.95095981017726,8.89915800930745,,,7.48707394212766,,8.55280265662268,7.86521938107879,8.60244413941582,9.15276352507811,8.51167458899611,,8.71069281871473,8.86779634750566,8.30350962447917,8.31075166626959,8.35227257318867,8.18134502575981,8.71364631640378,8.34315493779051,8.04669219444714,8.51201149224969,8.61615245491296,8.6075049624569,8.08873727337709,8.13568745359345,8.86948256013922,8.56221379694562,7.69126927451413,9.84901694852689,8.36993380342556,8.41861653797414,8.54768484355775,8.5527580673872,8.35654403396856,8.6858093473356,8.2872651975988,8.68487413896328,,8.84650626052749,9.09311979806301,,9.10061471349083,8.98258595572915,9.20423163438247,9.1961014297769,8.61246277010591,8.50638715209559,
ABCF3,7.76532398266574,8.53580506946622,7.57179034727335,8.8126904166483,8.15662123960549,7.41185356023256,8.30089146427545,7.95528902084973,8.62713295965403,9.13588753712781,8.74955374159491,8.12973569019543,,8.25157413482204,9.07900408410922,8.44046304019495,8.53374286113235,8.33647047771375,7.78715181967144,8.82023624451396,8.87930446205316,8.34058326835901,8.05991288612416,7.67350078903723,8.80577243859923,7.51696204300234,7.08354833130232,6.90341551420325,7.19727489223309,6.94504683041726,8.07370775137669,8.87481646777984,9.34808445167918,8.16728613927271,7.72487849359373,8.51408677675361,9.23870718954756,8.23346161169556,8.41058036310801,8.61372102220123,8.56427576757154,8.98360398315292,7.99347906217744,8.1494445569499,8.32143720120413,8.89958072404685,8.65336256115713,8.1161182085768,8.09508268888701,8.38619828077067,8.70359331084352,7.85788295275075,8.38631844610566,7.79077038753417,8.48510407667509,8.88547560663738,7.90402394694632,8.09747224949929,8.88367958714221,,8.46802863153261,,8.37742587431466,9.32366256305098,7.6216200492545,8.99339784072184,8.854530138041,9.13718975160501,8.95114457568981,8.8916752927432,8.76110321073091,
ABHD10,8.75809160222433,8.57352765480268,8.96849210130346,9.08833382553134,8.89083468330493,8.43088468951659,9.38286434749708,8.80906449543031,9.04293648867288,10.3590616903356,9.40851590349788,8.61785877711443,8.63485142560665,8.7128259169137,9.45937296094335,8.928776071642,9.22325063264761,8.89647390309248,8.4938814331944,9.4855324512387,9.37907340193133,8.71221666383387,9.16562018966386,8.55658292162354,9.40480837786289,7.88453225569372,8.17636754409017,6.99562922606243,7.73741682462919,8.09480053154299,8.53690152699226,9.50786185945615,10.3901400252176,9.01852854696628,7.79971545896488,9.25954144825655,9.25095713989221,9.86128359947913,8.83302572682217,9.42725188439938,9.13647150170082,9.79077610935752,8.81197201890809,8.31823118685506,9.78151720677106,9.18055397263037,9.38065766643495,8.47171200459239,8.63126792409625,8.00764562950663,9.37006618832379,8.12963782991108,9.17120468826834,7.89214094123294,8.98250826273307,10.0236876194193,8.7019059914042,9.0937029682866,9.63269226647877,8.38198541099306,9.23102415914326,8.23188055583649,9.67836315119711,10.0136627445949,7.83395973448843,9.31913487203516,9.41153403583161,9.95624449709885,9.44424011490973,9.75325873429141,9.01284722341414,7.60090505875017
ABHD11,8.65270749769247,8.60287765415967,8.7464658147593,9.10203997380633,9.14738860297264,8.35762405162182,9.17238518331646,9.07906542580631,8.96522284840089,10.0014405178278,9.24320550125978,8.61927973921621,8.54749601123203,8.54539350388478,9.37484771763479,9.06565656220964,9.00341231907539,9.10037525673723,8.77680060054852,9.25978626384044,9.25224241070152,8.8155915631894,9.16397714834006,8.59772560050508,9.74715140524356,8.56836120813218,8.06075914298609,7.24361752369146,7.84968408456815,8.74907093233755,8.98936688769268,9.61400231863223,9.4383096355308,8.5981145265319,8.04928983178375,9.02603957457021,9.10921962607729,9.6683728601931,8.99070884759481,8.91228362950302,8.86612243713186,9.57424247550795,8.82356252779449,8.69413823927834,9.15728365995238,9.09288980979978,9.12008666728039,8.51568363970567,8.51874004920697,9.66275678071919,8.98713158307367,8.78680624641811,9.1195859682394,,9.26626955927846,9.46610219401076,9.14470139966245,9.17319373262683,9.54901576625227,8.43811121168766,8.75325489776021,8.60505009658014,9.33746674353779,9.67340917090344,8.34150304617939,9.62457896768118,8.97621194235527,9.47579001401525,9.42588735434183,8.92850826589717,9.52627858016643,9.29437946445998
ABHD12,8.63907526688036,8.67420167886988,8.11639167010394,9.05419995774,8.03045640430133,7.95508534757155,9.49152522075219,9.41392426314245,9.13789673520787,9.57946310674295,9.0904959215485,8.10326424486191,7.72985356639627,8.24246376087105,9.29645518258123,8.57664211044455,8.83802797107134,8.79346591727521,8.00066242663284,9.31472035992379,9.13490167904284,9.30294451106257,8.48472416006631,8.54057852022419,9.84777832360111,7.89490885426978,7.55346745816398,7.34095856419192,7.03154111910229,7.73286133283235,9.01196710653926,9.31844704178627,9.16510139449873,8.56754906460042,7.69963399508033,9.42578711924677,9.35169442808668,8.91904522592252,8.70838972773949,8.35352488244377,8.59139944906576,9.26504150095423,8.26811823514201,8.60456377210426,8.57776600004366,9.9245075336826,8.72326113945425,7.79546885060944,8.40609060484481,9.08845753622678,8.82084911173719,8.46685536640028,9.0165107634036,7.13688143687967,8.92538367110425,8.91491594989423,8.60737762406013,8.44620764418141,9.05275840205721,8.33286290402246,8.47447385099663,9.32384989029263,8.60219940758602,9.29389137031092,8.53146962783258,9.54253491925174,8.66011287625643,9.48924682660495,10.0868500939767,8.98477040366468,9.64148117353222,8.9765328781598
ABHD14B,10.4657337216029,10.9556728398481,8.87107286614645,10.1734346301017,10.1212696408031,9.89520190729944,10.5135962086794,9.66136622431699,11.1487849415793,10.78740861495,10.7435661557601,11.2047359303307,9.07433289357832,10.0785592936433,10.7206121856193,11.4192799897994,10.9037733535797,10.8589932196546,10.4456941704657,11.2500236160824,11.9424021597764,10.7749633698442,10.584658928195,9.55312005046874,9.93751038428835,10.3502525501891,8.59521831196625,8.77018790624182,8.51218923028125,9.15141785796713,10.1552969628163,10.3484362612369,11.9462253893162,10.1887794590997,9.83735570205459,10.3033075294816,11.5442336150461,11.1403400394352,10.0391522657931,10.3996169682231,10.521406085035,11.4965819516995,10.7177387615407,8.87608263336126,11.9737930660535,10.8510110130582,10.8613303446743,10.6080322327698,10.0736176029134,9.48233614782112,10.1779804121134,9.47119805446424,9.20937014665511,9.66607183034978,10.6866219195879,11.4407693592927,10.3678215136197,10.0706670054621,10.7660761594761,8.97082844226441,10.1216701720241,9.14067495910505,11.4337005061932,11.3910665273165,9.52102614778081,10.2662594971526,11.9841699737674,10.623783606916,11.2723727567495,10.8902533274336,10.5844661298935,8.78350760720825
ABHD16A,8.49562732642603,8.81466545861055,8.7758105419617,9.02531897198711,8.8335983798915,8.27198699926414,9.38502226418201,9.7014414974241,9.15066541119205,9.30031013785179,9.48211465886267,8.41773191976294,8.53328609760643,9.27207606710882,9.29949054135096,8.60627635604469,9.16537423272889,9.03368389539003,8.4607359202461,9.48935566414622,9.48295405444827,8.97793481902996,8.562799043451,9.0881296205242,9.52020072453821,8.43517193713331,7.38674725336104,7.523347421121,8.1499556342384,9.69648627678679,9.0308437540676,9.08040110191632,9.32490767471869,8.96289797137106,8.27262290988005,9.33266907889627,8.83865309195992,9.23366193761061,8.99816102884968,9.00378419131789,8.34104564573628,8.59275123430204,8.2266356500863,8.74263065638119,8.97724325723149,9.42126799217622,9.12443491671051,8.11514476109594,8.05251818634243,9.23706042525181,8.49184767312627,8.54021159674227,8.74059023518211,8.18881360262449,8.90404153415247,8.49109757529827,8.49884660540063,9.03212731654212,9.21577673930886,7.82321750968837,9.19410284772188,8.83924420116795,9.23795358141068,9.6516084839277,8.5591354856627,9.51428173212298,8.90971896648422,9.80132515071967,9.70807320487077,8.93417059503513,9.17754602646917,8.35922625532843
ABI1,8.84654554427954,9.00390102976319,8.92016375796703,8.92233763040645,8.65635600901282,7.97613348773375,9.1632617236264,8.97361032412923,9.37493524237816,9.28027030398402,9.33069521340145,8.76837346822933,8.57909425158153,8.63983644085216,9.24681431215538,9.13133745346866,9.0460120946509,9.24927494464702,8.51001801790844,9.25066195844504,9.51521583752189,9.0769315572358,8.58616413358282,8.47520315290399,9.12129000889838,9.02376500783047,8.13225157689935,7.77912695840427,8.02068918581723,8.90367228166595,8.75885941917253,9.04676719531568,9.51903485416079,8.87524613885043,8.05176164998133,9.04697526417645,9.5995470258637,9.29232492573708,8.72374330198977,8.58936713603601,8.57445011136145,9.12763801617117,8.24966906853131,8.25388665488294,9.12201201727268,9.54034358611774,9.37262412648957,8.20855711122721,7.9645902195416,8.53794905136087,8.81033859146749,8.44926844110061,8.57334801652538,8.04309275831477,8.68323183393828,8.94618352649718,8.99163108355353,9.1610790810034,9.21629511031981,8.41729155652787,9.27928445773154,8.64542737972283,9.39724587940292,9.40431489626389,8.25700797508673,9.43859173650387,9.53362586705767,9.6671873835427,9.91211439393907,8.86032786214748,9.19991682043986,7.81642594724934
ABI3,8.59619544203193,8.84111216263969,7.2410267892501,9.4942604070214,8.67845041859525,8.31363875804527,9.21779057255885,8.85458760515646,9.20950869551991,10.038813143314,9.50244699931573,8.07130059201542,7.9181580037305,8.32904622240896,9.68856453546618,8.88191680962072,9.46307028075973,8.66506709495031,7.99442081090457,9.24371781016848,9.53116720781703,8.94239916516778,8.76569630280463,8.50276489445698,9.86479635514971,8.26566297739934,,7.54464741839957,,,8.7828726904232,9.47913668053687,11.4429577289499,8.81323875871541,7.71568427897838,9.18108754585361,9.1667520139414,8.29865553014078,9.11269695719315,9.29204436779875,8.9617427441263,9.36059509983242,8.78245102031642,8.96653793916888,8.33889334586264,9.9048010288762,9.38700118881998,8.30300032514555,8.68320550322376,9.63260621522892,9.39724159315935,,9.57647756758477,7.8401904597103,8.79986857595016,8.89289811904569,9.21677932241682,8.58775269607762,9.20426410478931,8.19455567558263,7.4501107359806,8.27625998242153,8.35237934456386,9.84185036401352,7.72834591227916,9.85080820175133,9.15005729426766,10.1571088610133,10.261701816542,9.28298028226585,9.57547090647253,9.4063772544867
ABI3BP,9.87067211476309,8.66106262719291,12.499526913081,9.79507664926951,8.66305592576891,8.90375153465026,8.33659366778696,6.3464374279372,11.0810506994726,10.2748657698204,11.2544708502041,9.26689073530979,12.1582359160175,9.67715156473853,10.9715430671469,9.97357361641428,9.87013797646855,9.4739047412971,8.81470581639735,11.9279812945973,10.5546584721039,9.51094806716029,9.92056491355761,9.77341204274675,7.81455136150435,10.4907298452766,9.84599171813119,8.41316492011898,9.83804852809127,6.06514533561176,9.46280894559933,9.71191808379988,9.08539427001233,10.2241282962146,9.4018184530098,9.91024232172792,12.6358725528621,10.7137095528001,10.3199298467526,9.76444742873791,10.9804306654469,10.5555720710324,9.74005871947456,7.49799008659821,12.1140147450276,9.93453265305191,10.7756486841291,9.84294295625699,9.08193991292835,8.4190900270148,9.09044894776225,10.5577879273836,8.60360657254101,10.0017645616787,8.70356546223987,10.4066500157917,10.1559677743848,10.3713311440982,11.1447828987948,9.13038389834303,12.3560432160367,7.53522515186122,11.0909649150005,9.50148246516292,6.15574312173882,9.46121517550671,11.0965581655132,10.9153652542465,9.6989637064499,10.5666688712483,9.93564215668968,8.5879370251298
ABLIM1,7.81615016709438,7.52754326410446,9.11671018577229,8.52202345372853,9.07477410977826,8.6262230313733,8.72389636484469,6.71751702029223,9.00603396680587,8.32796641212867,8.89947632279232,8.40091126716496,8.81182412320606,8.03467096056566,8.73262095122054,8.73559228897412,8.99521276527522,7.38966782696641,8.43403788135698,9.16808688331922,8.26078476685146,7.85812167151743,9.10226606435654,7.84030566416657,7.3680209249581,8.42551450224627,7.21147418129457,,8.52307054118525,6.82167676909636,8.19953689425308,8.17694425686192,9.10684871582022,8.89579691090045,8.32976320181058,9.13134903255293,9.49724177152339,7.91533201768442,8.43095938876747,9.22073704480327,9.32118798983126,8.63947572899653,8.69964935842031,9.33762294990708,8.58724061687485,7.98515225733247,9.27596298709706,9.17199059763778,8.60259187329284,7.7984955223037,8.2998447666138,8.00702268844437,7.9597167868795,8.33550145599844,8.14424335246371,9.00250941872237,8.51630843984169,8.25665131084261,10.1559297123342,8.33679886357998,8.67577501120204,7.75645302424621,8.12055232071546,8.53888259455873,,9.01127477549261,9.04674273449497,9.3235660352613,7.91771121099225,9.66337432998676,8.02555899210725,8.48145983341206
ABLIM2,8.07122357385372,7.90523898606275,8.53494118650938,7.62158437433506,7.51277122510773,7.34761286593046,7.67694906778119,,7.77009484216304,7.37354511533898,7.88605451193966,7.84808754604027,8.07269849672703,,7.63340580145329,7.81260626714047,7.40979134891474,8.24990436332268,7.65010368610158,7.75825602651139,8.36079506764221,7.68870179997195,7.72560620336977,,7.50057573154686,7.62338073585562,7.68355915359467,,,,7.46810621688095,7.67099468574206,7.96039780743335,7.94184994880328,7.4436161960138,8.02427741791273,7.92756819975313,7.8888078156206,7.59261937827599,8.10338509247801,8.43193250641862,,7.64949659156134,,8.20214305198522,7.68656966618799,8.63120720831145,7.38294620448134,7.44220518475495,,7.47267455293536,8.37919536888476,7.39900230426282,6.58174301761019,,7.26601003312259,7.8116801340643,7.87337136949921,8.74230939952002,8.25438897468823,8.59120192205266,,8.52032104952501,7.77540812806206,,8.14954804888722,8.73217213913667,8.00453858129693,8.15389819653601,8.6994688316678,7.8547600592428,7.8797924576273
ABLIM3,8.15842377816644,6.24208168469141,8.49742319114459,7.12484480586459,7.99956205080025,7.87222473673881,8.0088844240765,7.50828263837783,7.75350438011058,6.87967054727141,8.03982925893241,7.11657783764957,6.64290411375471,7.63373495388317,7.74912026841246,7.62297764357026,7.9974836869593,7.98724432518779,7.71590520447152,8.54000521531099,8.37984106855672,7.29293766831303,8.01970053442849,6.74764054941068,7.43698900283074,7.70338520649918,,,7.73063620356348,7.87726532079147,7.56560967363033,,7.54891592446436,7.93202533883982,7.57717397474869,8.65526246915499,8.49544521510566,7.92013742500113,7.21975638797453,7.76967037495639,8.20184434200674,,7.98109862009201,8.13801628350962,7.80263614802521,7.65300267083801,7.83829232424793,8.70439887207435,7.02027470416374,,,,8.45628001746081,,8.14704440270639,8.0303485387496,8.54630139336984,7.97768305717893,8.5055502706959,8.44840331222668,8.25985711366885,,8.41791033660718,6.83375560435652,6.15361015965093,7.59140596071531,8.35128495782826,8.19061115961856,7.79483644405661,8.09489193888651,,
ABR,9.55836494063024,9.52522344542965,8.80237280533211,8.74392034610313,8.13023548338263,7.82753138998514,9.08042341284394,9.02505609389888,9.27121361576266,9.17150453120102,9.42752275444185,9.63089847382289,8.69527360816963,8.49186209113049,9.35599842638594,9.10675786319725,8.97876189860797,10.1072637549431,8.66325762951093,9.37345820633296,10.5112588090162,9.4364869486825,8.64634887902572,8.33285131491352,9.43581129237828,7.54065150562859,8.27997928999754,7.12473317622075,6.33164318267665,7.77655795898945,8.50065782674514,8.89458406191411,9.39220260143032,8.88751771565152,7.53330628991805,9.2567790948788,9.83581357562921,10.1224852264839,8.57320487825606,8.3957106571607,8.52436996800361,9.19811545863537,8.23629919524528,8.1299704662941,10.663049602631,9.70820620186499,9.05697465478672,8.11225510771696,7.92456190290232,8.83652836861419,8.67441408678962,9.08325384072675,8.68696081254583,7.96208996997441,8.89120781843835,8.96999896922806,8.98702300193846,8.86661146014854,9.41491320320987,8.5496684436954,10.3815103096002,7.83952091744029,10.225150359968,9.43628011120472,7.66981342180385,9.33661230793426,10.6417104565536,9.54244048315088,10.1754526701098,8.96147611295827,9.46999163084931,8.02516388006981
ABRAXAS2,8.94029792210671,8.94335625225221,8.71114822062351,9.20740110829317,8.67035487695103,8.50614722045763,8.69343867359558,8.57313432045774,9.1242832621489,9.25817218035175,9.24280934437947,8.55616047321365,8.71237628927778,8.445886223363,9.21729820873754,9.08640054822021,9.17908231137644,8.99985984022577,8.68069197418102,9.28646212083606,9.44700255263395,8.92459459521431,9.00286498450427,8.32494878582516,9.14658895605111,8.69681408641589,7.42759545317615,7.70066693148043,7.67720735135843,8.03763221812061,8.8910931487906,9.0509669270886,9.96930776346221,8.91465753247615,8.07618058694971,8.94593279449801,9.52499976600667,8.93568647494979,8.70657019141164,8.84669035486609,9.27470107714107,9.37832766964741,8.90627001566805,8.25366719552103,9.21053220627807,9.39739101750101,9.23560050401773,8.4272242936988,8.64965892664301,8.85843971679283,9.17324627692139,8.58325169619076,9.02650467059026,8.30484694314158,8.81195922628806,9.47978933250704,8.93666248373263,8.67731668970725,9.27715078047608,8.67450952229924,9.22814671030035,8.26358503761077,9.43676160338011,9.60305674046027,7.59322047650367,9.34458718829131,9.3968055559098,9.63084936656883,9.50952840274655,9.4980052866738,9.31450277394667,8.33345786820364
