Model,Pathway,Embedding,N,Pearson_r,Pearson_p,Spearman_rho,Spearman_p
Orthogonal + Recon,REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,embedding_18,52,0.35426055735442585,0.009975782785813134,0.3187910868266029,0.021255730278214018
Orthogonal + Recon,REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,embedding_19,52,0.05637877657542318,0.6913775966539331,0.04243148638265175,0.7651885571669288
Orthogonal + Recon,REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,embedding_20,52,0.22757331629802466,0.10468973055669811,0.2753350977546316,0.048203181886673815
Orthogonal + Recon,REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,embedding_21,52,-0.1031320437960305,0.46688256147666624,-0.09741313070946811,0.4920721942616777
Orthogonal + Recon,REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,embedding_22,52,-0.1868177376655923,0.18479889064442345,-0.09459574831383934,0.5047365241636601
Orthogonal + Recon,REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,embedding_23,52,0.011810439337515485,0.9337729577490375,0.026893195594638437,0.8498972645291782
Orthogonal + Recon,REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,embedding_24,52,-0.20078243313319447,0.15350860630224994,-0.19115512678220778,0.17462669996295715
Orthogonal + Recon,REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,embedding_25,52,-0.3374355876950568,0.014430946396359785,-0.3187910868266029,0.021255730278214018
Orthogonal + Recon,REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,embedding_26,52,0.223868170431055,0.1106192207690285,0.11226841970460172,0.4281223103797257
Orthogonal + Recon,REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,embedding_27,52,-0.12496379316467343,0.37740470924041447,-0.16178604968838042,0.25185154743075927
Orthogonal + Recon,REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,embedding_28,52,-0.19985301554151974,0.15546111911272587,-0.251173909331512,0.07247433315038479
Orthogonal + Recon,REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,embedding_29,52,0.017503611339117424,0.9019792813602945,-0.042260735934431824,0.7661066956986888
Orthogonal + Recon,REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,embedding_30,52,-0.3268093197422773,0.018044516172876494,-0.27618884999573123,0.04748503886156178
Orthogonal + Recon,REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,embedding_31,52,-0.03984945896246818,0.7791057885724255,0.04781012550157944,0.736436991004324
Orthogonal + Recon,REACTOME_COLLAGEN_FORMATION,embedding_0,52,0.25403475233090855,0.06917435065850813,0.2502347818663024,0.07358445059408367
Orthogonal + Recon,REACTOME_COLLAGEN_FORMATION,embedding_1,52,0.2532339132649428,0.07008581780937961,0.2364893707845983,0.09142463138272654
Orthogonal + Recon,REACTOME_COLLAGEN_FORMATION,embedding_2,52,0.05068345026866146,0.7212202075396793,-0.10646290446512421,0.4525375548445064
Orthogonal + Recon,REACTOME_COLLAGEN_FORMATION,embedding_3,52,-0.0914030385573549,0.5192866848959927,-0.088363356953812,0.533331852316245
Orthogonal + Recon,REACTOME_COLLAGEN_FORMATION,embedding_4,52,-0.37422195410008174,0.006275355440153608,-0.4179117220182703,0.002050865680947411
Orthogonal + Recon,REACTOME_COLLAGEN_FORMATION,embedding_5,52,0.16245215585163966,0.24987827256191084,0.24468539229915479,0.08042206644516127
Orthogonal + Recon,REACTOME_COLLAGEN_FORMATION,embedding_6,52,-0.1386622871779575,0.3269145866437882,-0.14249124903952873,0.31360107905195206
Orthogonal + Recon,REACTOME_COLLAGEN_FORMATION,embedding_7,52,0.09752668795821767,0.49156523615069275,-0.09527875010671903,0.5016511668752013
Orthogonal + Recon,REACTOME_COLLAGEN_FORMATION,embedding_8,52,0.023427159332315706,0.8690608359678501,0.03474771621275506,0.8068032902233052
Orthogonal + Recon,REACTOME_COLLAGEN_FORMATION,embedding_9,52,0.2875736990426985,0.03871500215461385,0.1815931016818919,0.19760784048575059
Orthogonal + Recon,REACTOME_COLLAGEN_FORMATION,embedding_10,52,-0.18946737283302642,0.17853557855597585,-0.23068385554512078,0.09990337003373702
Orthogonal + Recon,REACTOME_COLLAGEN_FORMATION,embedding_11,52,0.014773327787937905,0.9172106891662553,-0.07726457781951677,0.5861430716879978
Orthogonal + Recon,REACTOME_COLLAGEN_FORMATION,embedding_12,52,-0.17986154119318426,0.20198877667490367,-0.04191923503799197,0.7679439274994524
Orthogonal + Recon,REACTOME_COLLAGEN_FORMATION,embedding_13,52,-0.07359797241684253,0.6040918096622971,0.05122513446597796,0.7183632574138141
Orthogonal + Recon,REACTOME_COLLAGEN_FORMATION,embedding_14,52,-0.4429750609056804,0.0010066839274820891,-0.4845043968240416,0.0002729933936078575
Orthogonal + Recon,REACTOME_COLLAGEN_FORMATION,embedding_15,52,0.1349439888124927,0.34017873188690917,0.08853410740203192,0.5325379749383004
Orthogonal + Recon,REACTOME_COLLAGEN_FORMATION,embedding_16,52,0.014630316159098804,0.918009367584042,0.09493724921027918,0.5031926342325653
Orthogonal + Recon,REACTOME_COLLAGEN_FORMATION,embedding_17,52,0.23646219428381776,0.09146297116349025,0.19755826859045506,0.16036008034089155
Orthogonal + Recon,REACTOME_COLLAGEN_FORMATION,embedding_18,52,0.12120588322462629,0.392029171348917,0.17322632971911547,0.21941059206521166
Orthogonal + Recon,REACTOME_COLLAGEN_FORMATION,embedding_19,52,-0.13521215483616222,0.3392110761464952,0.030564330231366857,0.8296932983832335
Orthogonal + Recon,REACTOME_COLLAGEN_FORMATION,embedding_20,52,-0.09451924629999409,0.5050827134078189,-0.032442585161786046,0.819397603817358
Orthogonal + Recon,REACTOME_COLLAGEN_FORMATION,embedding_21,52,-0.03800119605100973,0.7891106230659043,0.008537522410996328,0.9521003430745681
Orthogonal + Recon,REACTOME_COLLAGEN_FORMATION,embedding_22,52,-0.01832156706559433,0.8974227111193329,-0.09135148979766072,0.5195233182720157
Orthogonal + Recon,REACTOME_COLLAGEN_FORMATION,embedding_23,52,0.15439844229517527,0.2744433126871077,0.14573550755570733,0.3025954161246721
Orthogonal + Recon,REACTOME_COLLAGEN_FORMATION,embedding_24,52,0.20781309621166788,0.1393205802424158,0.2572355502433194,0.06562526236478508
Orthogonal + Recon,REACTOME_COLLAGEN_FORMATION,embedding_25,52,0.18822476711324077,0.1814535546832966,0.22368308716810384,0.11092202274908944
Orthogonal + Recon,REACTOME_COLLAGEN_FORMATION,embedding_26,52,-0.0006842337869061685,0.9961588910583148,0.015709041236233245,0.9119870356754751
Orthogonal + Recon,REACTOME_COLLAGEN_FORMATION,embedding_27,52,0.06298077537045943,0.6573596907084043,0.10227951848373601,0.4705930338295574
Orthogonal + Recon,REACTOME_COLLAGEN_FORMATION,embedding_28,52,0.23962697633127747,0.08708176111488689,0.21164518056859902,0.13201184300923113
Orthogonal + Recon,REACTOME_COLLAGEN_FORMATION,embedding_29,52,-0.10942388073711094,0.4399909908723081,-0.11286604627337146,0.42565192383713624
Orthogonal + Recon,REACTOME_COLLAGEN_FORMATION,embedding_30,52,-0.0689577301145559,0.6271428381359588,-0.052932638948177235,0.7093826562784928
Orthogonal + Recon,REACTOME_COLLAGEN_FORMATION,embedding_31,52,0.131079584145466,0.35431311884287964,0.08981473576368137,0.5266024437293322
Orthogonal + Recon,REACTOME_COLLAGEN_DEGRADATION,embedding_0,52,0.1823890546420218,0.19561682242687975,0.21198668146503885,0.1313747700814349
Orthogonal + Recon,REACTOME_COLLAGEN_DEGRADATION,embedding_1,52,0.17616158494230308,0.21157886948980636,0.17015282165115683,0.227825087618326
Orthogonal + Recon,REACTOME_COLLAGEN_DEGRADATION,embedding_2,52,-0.0019803210026374295,0.9888833046451133,-0.1524801502603944,0.28052238316811806
Orthogonal + Recon,REACTOME_COLLAGEN_DEGRADATION,embedding_3,52,-0.16507155699146786,0.24222026850660958,-0.1481260138307863,0.29464738999568085
Orthogonal + Recon,REACTOME_COLLAGEN_DEGRADATION,embedding_4,52,-0.2005269037001635,0.1540436091378822,-0.26269956458635707,0.05990424316257738
Orthogonal + Recon,REACTOME_COLLAGEN_DEGRADATION,embedding_5,52,0.10096497714586679,0.4763451502866634,0.17228720225390592,0.22195840013550625
Orthogonal + Recon,REACTOME_COLLAGEN_DEGRADATION,embedding_6,52,-0.11450914835211298,0.4189016347589265,-0.09280286860753009,0.5128814885855824
Orthogonal + Recon,REACTOME_COLLAGEN_DEGRADATION,embedding_7,52,0.1202779547049292,0.3956909800020691,-0.01502603944335354,0.9157995664934138
Orthogonal + Recon,REACTOME_COLLAGEN_DEGRADATION,embedding_8,52,0.024414427069347454,0.8635941764613462,0.00700076837701699,0.9607147801033975
Orthogonal + Recon,REACTOME_COLLAGEN_DEGRADATION,embedding_9,52,0.26689833596599805,0.05578630924553833,0.1816784769060019,0.197393594868101
Orthogonal + Recon,REACTOME_COLLAGEN_DEGRADATION,embedding_10,52,-0.19866778110156513,0.15797748827653202,-0.2600529326389482,0.0626231405203461
Orthogonal + Recon,REACTOME_COLLAGEN_DEGRADATION,embedding_11,52,-0.0343290664612238,0.8090871178672617,-0.10082813967386664,0.4769460568507524
Orthogonal + Recon,REACTOME_COLLAGEN_DEGRADATION,embedding_12,52,-0.21401309432894777,0.12764192969499724,-0.09741313070946811,0.4920721942616777
Orthogonal + Recon,REACTOME_COLLAGEN_DEGRADATION,embedding_13,52,-0.09047608709161253,0.5235500551087131,-0.0067446427046871,0.9621509785572988
Orthogonal + Recon,REACTOME_COLLAGEN_DEGRADATION,embedding_14,52,-0.4046531970902686,0.002925418768870057,-0.42661999487748653,0.001611408096023345
Orthogonal + Recon,REACTOME_COLLAGEN_DEGRADATION,embedding_15,52,0.21073872987306738,0.1337140884882733,0.19687526679757536,0.1618398085344491
Orthogonal + Recon,REACTOME_COLLAGEN_DEGRADATION,embedding_16,52,0.11644986677142334,0.4110078933176419,0.1822761034747716,0.1958984900216295
Orthogonal + Recon,REACTOME_COLLAGEN_DEGRADATION,embedding_17,52,0.1743826303228682,0.21630165901940548,0.16263980192948005,0.2493242851609927
Orthogonal + Recon,REACTOME_COLLAGEN_DEGRADATION,embedding_18,52,0.02853350476321049,0.8408572549590294,0.12012294032271834,0.39630464762204565
Orthogonal + Recon,REACTOME_COLLAGEN_DEGRADATION,embedding_19,52,-0.0707036680451572,0.6184265843449799,0.04746862460513959,0.738252353474461
Orthogonal + Recon,REACTOME_COLLAGEN_DEGRADATION,embedding_20,52,-0.22900366775245656,0.10246730105602972,-0.1997780244173141,0.15561945304000738
Orthogonal + Recon,REACTOME_COLLAGEN_DEGRADATION,embedding_21,52,0.03644091055645213,0.7975830069179055,0.050627507897208227,0.7215154745154274
Orthogonal + Recon,REACTOME_COLLAGEN_DEGRADATION,embedding_22,52,-0.0035346233612236887,0.980159460651032,-0.07120293690770937,0.6159435545584004
Orthogonal + Recon,REACTOME_COLLAGEN_DEGRADATION,embedding_23,52,-0.0041875733611761844,0.9764952713443821,0.02561256723298898,0.8569684018769274
Orthogonal + Recon,REACTOME_COLLAGEN_DEGRADATION,embedding_24,52,0.30387033700824506,0.028520757771782385,0.3315973704430974,0.016330990837456396
Orthogonal + Recon,REACTOME_COLLAGEN_DEGRADATION,embedding_25,52,0.2777901387793716,0.04616162225816048,0.304704174848459,0.02806617305909107
Orthogonal + Recon,REACTOME_COLLAGEN_DEGRADATION,embedding_26,52,0.1218057554651652,0.3896725896966555,0.11363442329036114,0.4224875997704918
Orthogonal + Recon,REACTOME_COLLAGEN_DEGRADATION,embedding_27,52,0.14734515169115944,0.2972285622184344,0.19115512678220778,0.17462669996295715
Orthogonal + Recon,REACTOME_COLLAGEN_DEGRADATION,embedding_28,52,0.1798170619398715,0.20210220845331986,0.13122171945701355,0.35378696344265714
Orthogonal + Recon,REACTOME_COLLAGEN_DEGRADATION,embedding_29,52,-0.03651470986446731,0.7971817453807885,-0.0832408435072142,0.5574144446379367
Orthogonal + Recon,REACTOME_COLLAGEN_DEGRADATION,embedding_30,52,-0.0443908636339932,0.7546760179206077,-0.01690429437377273,0.9053198820427173
Orthogonal + Recon,REACTOME_COLLAGEN_DEGRADATION,embedding_31,52,0.3262071810298199,0.018270441810828524,0.25826005293263893,0.06452054676695658
Orthogonal + Recon,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_0,52,0.19671018881756128,0.1621989459610313,0.21121830444804918,0.13281144442860876
Orthogonal + Recon,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_1,52,0.2318871578481431,0.09809784841695529,0.23478186630239903,0.09385796019564542
Orthogonal + Recon,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_2,52,0.04312619611308224,0.7614563586166498,-0.058567403739434816,0.6800291616097671
Orthogonal + Recon,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_3,52,-0.10426017340307353,0.4619968567846818,-0.11943993852983863,0.399015128357039
Orthogonal + Recon,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_4,52,-0.21982416128520263,0.11738089598121038,-0.2793477332877999,0.04490336224926717
Orthogonal + Recon,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_5,52,0.1416774742337548,0.3164012491041661,0.2131819346025783,0.12916320676809023
Orthogonal + Recon,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_6,52,-0.11997893337967468,0.3968752381090197,-0.10492615043114487,0.45912568641778617
Orthogonal + Recon,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_7,52,0.04190877011025593,0.7680002475183865,-0.08622897635106293,0.5433039971520724
Orthogonal + Recon,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_8,52,0.062413391906459954,0.6602575490382813,0.06292154016904294,0.65766199652825
Orthogonal + Recon,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_9,52,0.23789236886196244,0.08946228304619615,0.10492615043114487,0.45912568641778617
Orthogonal + Recon,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_10,52,-0.23075454294845962,0.09979660018279753,-0.29394689661060364,0.0344190091648629
Orthogonal + Recon,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_11,52,-0.037646581107640215,0.7910341056745427,-0.06044565866985401,0.6703456732854947
Orthogonal + Recon,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_12,52,-0.16174105057698504,0.25198523178835597,-0.06992230854605992,0.6223210299645863
Orthogonal + Recon,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_13,52,-0.03982790640424292,0.7792222539275975,0.02834457440450781,0.8418974675026132
Orthogonal + Recon,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_14,52,-0.37169248186532844,0.0066654998925646065,-0.3961410398702297,0.0036475804607617695
Orthogonal + Recon,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_15,52,0.22396621445891007,0.11045907434450036,0.23964825407666696,0.08705287106946695
Orthogonal + Recon,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_16,52,0.10472038862727094,0.46001173351648283,0.13950311619568,0.3239609168094789
Orthogonal + Recon,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_17,52,0.20044552091639342,0.1542142886926391,0.16443268163578928,0.2440731317910594
Orthogonal + Recon,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_18,52,0.1500713278715042,0.28828060482718887,0.21659694356697687,0.12299895397050782
Orthogonal + Recon,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_19,52,-0.07797530329691718,0.582691889448089,0.030905831127806708,0.8278191898722701
Orthogonal + Recon,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_20,52,-0.14180202247686535,0.3159716550806031,-0.0922906172628703,0.5152207549420955
Orthogonal + Recon,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_21,52,0.003441319379337183,0.9806830937606785,0.029881328438487148,0.8334443255373433
Orthogonal + Recon,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_22,52,-0.03646967688622729,0.7974265924790367,-0.07231281482113891,0.6104390392248265
Orthogonal + Recon,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_23,52,0.05295008259410465,0.7092911109185472,0.061982412703833346,0.6624620447499034
Orthogonal + Recon,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_24,52,0.23288097610874767,0.09662579519086639,0.2755912234269615,0.047986816185220625
Orthogonal + Recon,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_25,52,0.20831942971194353,0.13833792523777727,0.23204985913088022,0.09785567193000673
Orthogonal + Recon,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_26,52,0.11826801068774108,0.40369102916194555,0.11235379492871168,0.42776890347970653
Orthogonal + Recon,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_27,52,0.10292901648996282,0.46776477322212884,0.13899086485102025,0.32575834429224704
Orthogonal + Recon,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_28,52,0.12484769475345395,0.3778515813306855,0.08059421155980533,0.5700549236279902
Orthogonal + Recon,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_29,52,-0.01838340855847435,0.897078343369122,-0.06701955092632117,0.6368782251555118
Orthogonal + Recon,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_30,52,-0.09216412521036833,0.5157992242411393,-0.06975155809784,0.6231734543016259
Orthogonal + Recon,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,embedding_31,52,0.22866521715539542,0.10298985746966684,0.19892427217621445,0.15743041262338303
Orthogonal + Recon,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,embedding_0,52,0.11702489711283058,0.4086855517434095,0.16195680013660035,0.2513447144840392
Orthogonal + Recon,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,embedding_1,52,0.15287293797686502,0.2792704761386429,0.2516861606761718,0.07187444168789546
Orthogonal + Recon,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,embedding_2,52,0.09804526267598279,0.4892536025828982,0.09374199607273967,0.5086068142939539
Orthogonal + Recon,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,embedding_3,52,-0.011831132946487022,0.9336571777753138,-0.06770255271920089,0.6334404865991099
Orthogonal + Recon,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,embedding_4,52,-0.2471707266453246,0.07730039138896264,-0.33526850507982586,0.01511290657515855
Orthogonal + Recon,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,embedding_5,52,0.04895846375382626,0.7303431219254817,0.1072312814821139,0.4492630130652664
Orthogonal + Recon,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,embedding_6,52,-0.12318254665869356,0.3842955917086695,-0.1076581576026637,0.4474494700884446
Orthogonal + Recon,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,embedding_7,52,0.06450081039828381,0.6496209254921756,-0.038333475625373516,0.7873094208830657
Orthogonal + Recon,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,embedding_8,52,0.009917688753242795,0.9443682696153836,0.07820370528472638,0.5815847573590993
Orthogonal + Recon,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,embedding_9,52,0.21180614485792443,0.1317112741713864,0.15478528131136343,0.27322807281038586
Orthogonal + Recon,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,embedding_10,52,-0.10634197194281894,0.45305411300159315,-0.20481516263980193,0.14524576353287508
Orthogonal + Recon,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,embedding_11,52,0.03131860841569829,0.8255551958154499,0.02083155468283104,0.8834614510535391
Orthogonal + Recon,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,embedding_12,52,-0.11147843590852743,0.4314002191340509,-0.03910185264236319,0.7831484840459979
Orthogonal + Recon,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,embedding_13,52,-0.08721418930907548,0.5386897698719852,-0.0073422692734568425,0.9588000418950715
Orthogonal + Recon,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,embedding_14,52,-0.2591898432580823,0.06353088684062058,-0.3435499018184923,0.012646911382145933
Orthogonal + Recon,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,embedding_15,52,0.09965031766640915,0.48213493020303283,0.17279945359856572,0.2205661514178632
Orthogonal + Recon,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,embedding_16,52,0.009038110146053158,0.949295369566727,0.060872534790403825,0.6681521978013389
Orthogonal + Recon,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,embedding_17,52,0.2076791208721374,0.1395814593435145,0.20344915905404254,0.1480067859858436
Orthogonal + Recon,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,embedding_18,52,0.18386106610353553,0.19197234286147444,0.2808844873217793,0.04368955921877978
Orthogonal + Recon,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,embedding_19,52,-0.10256558809202701,0.46934620761437906,-0.05327413984461708,0.7075911792788452
Orthogonal + Recon,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,embedding_20,52,-0.10700167700318024,0.4502401355743194,0.0318449585930163,0.8226703206187564
Orthogonal + Recon,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,embedding_21,52,0.039436203387411335,0.781339767232593,0.0061470161359173554,0.965502563641211
Orthogonal + Recon,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,embedding_22,52,-0.012875687556354126,0.9278147521431195,-0.04191923503799197,0.7679439274994524
Orthogonal + Recon,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,embedding_23,52,0.14511637941001085,0.30467624111197206,0.17553146077008452,0.2132433919919731
Orthogonal + Recon,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,embedding_24,52,0.04677655786785763,0.7419355999247839,0.1106462904465124,0.4348682763844709
Orthogonal + Recon,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,embedding_25,52,0.06833289722926192,0.6302745795974292,0.09288824383164004,0.5124921332406945
Orthogonal + Recon,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,embedding_26,52,0.01760843353325025,0.9013951722998319,-0.002134380602749082,0.9880185391275629
Orthogonal + Recon,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,embedding_27,52,0.04865103556796924,0.7319729469752237,0.0520788867070776,0.7138681522330899
Orthogonal + Recon,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,embedding_28,52,0.15942200487957986,0.25893970612487804,0.09220524203876035,0.5156111542755537
Orthogonal + Recon,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,embedding_29,52,-0.03257197431459716,0.8186894436904852,-0.12319644839067702,0.38424152458116223
Orthogonal + Recon,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,embedding_30,52,-0.108347718100753,0.44452848068357553,-0.10603602834457439,0.4543623782418411
Orthogonal + Recon,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,embedding_31,52,0.08757440285103911,0.5370074862969194,0.05899427985998463,0.6778238018216226
Orthogonal + Recon,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,embedding_0,52,0.22315559356990947,0.11178850003440027,0.20472978741569195,0.1454171988017563
Orthogonal + Recon,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,embedding_1,52,0.2924011140614774,0.035422878492714485,0.3259626056518398,0.018362891018709863
Orthogonal + Recon,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,embedding_2,52,0.1187950521757219,0.4015842512051878,0.0794843336463758,0.5753949111555123
Orthogonal + Recon,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,embedding_3,52,-0.03404249226979027,0.810651354744576,-0.10868266029198326,0.4431134760535652
Orthogonal + Recon,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,embedding_4,52,-0.26668370328034496,0.05599111197563747,-0.3309997438743277,0.016536992430441703
Orthogonal + Recon,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,embedding_5,52,0.1192703698523055,0.39968973122655155,0.15230939981217448,0.2810677557848349
Orthogonal + Recon,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,embedding_6,52,-0.08998756268773465,0.5258039318975288,-0.07606932468197729,0.5919676840690055
Orthogonal + Recon,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,embedding_7,52,-0.050027863234311305,0.724682952493043,-0.18611798855971995,0.18647898241984884
Orthogonal + Recon,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,embedding_8,52,0.1388575749854185,0.3262270710229329,0.1972167676940152,0.16109870013169653
Orthogonal + Recon,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,embedding_9,52,0.23109994598480646,0.09927615436624654,0.13728336036882094,0.331795073291691
Orthogonal + Recon,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,embedding_10,52,-0.20223246999445385,0.15049857750779266,-0.22590284299496285,0.10733201991808906
Orthogonal + Recon,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,embedding_11,52,-0.013694631243270156,0.923236840450528,-0.02561256723298898,0.8569684018769274
Orthogonal + Recon,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,embedding_12,52,-0.08048077731740605,0.5705996403060867,0.028771450525057623,0.8395475569123954
Orthogonal + Recon,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,embedding_13,52,0.021352401884563908,0.8805686012724057,0.11653718091009989,0.41065477438633047
Orthogonal + Recon,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,embedding_14,52,-0.3306452860582733,0.016660216033981337,-0.40988645095193377,0.0025470774742330643
Orthogonal + Recon,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,embedding_15,52,0.19794229657103302,0.15953244841428876,0.22590284299496285,0.10733201991808906
Orthogonal + Recon,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,embedding_16,52,0.05159363829737996,0.7164218718909576,0.06573892256467173,0.6433444094992438
Orthogonal + Recon,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,embedding_17,52,0.19853194163029586,0.15826778825642335,0.15273627593272432,0.2797056317440882
Orthogonal + Recon,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,embedding_18,52,0.34364299280088995,0.01262128331413162,0.3939212840433706,0.003860004140739518
Orthogonal + Recon,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,embedding_19,52,-0.09515652997026715,0.5022025656675041,0.05455476820626654,0.7008871785572904
Orthogonal + Recon,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,embedding_20,52,0.002433978937205282,0.9863368772834552,0.09886450951933749,0.4856132728348652
