Genes,Sample 60,Sample 65,Sample 18,Sample 59,Sample 42,Sample 30,Sample 31,Sample 77,Sample 32,Sample 7,Sample 55,Sample 76,Sample 28,Sample 72,Sample 88,Sample 11,Sample 64,Sample 25,Sample 78,Sample 83,Sample 70,Sample 90,Sample 45,Sample 85,Sample 17,Sample 22,Sample 57,Sample 66,Sample 38,Sample 82,Sample 39,Sample 61,Sample 16,Sample 23,Sample 24,Sample 87,Sample 73,Sample 15,Sample 49,Sample 75,Sample 79,Sample 34,Sample 1,Sample 36,Sample 29,Sample 5,Sample 86,Sample 52,Sample 12,Sample 20,Sample 51,Sample 48
TLN2,9.59970278482829,11.533569288516,9.40320242074881,8.16650093540412,8.84976754611442,7.96621430527026,9.385359671952,10.6008720797815,7.42372495585891,9.05692740837939,10.2508441539169,9.89716818598628,10.2257270429875,10.4554333465102,8.17715993553598,9.47555764310111,8.73487627932422,8.69559318767443,6.80860632420976,8.11430743425819,8.93289094711247,8.13342352287999,9.07472447339508,8.12126264145504,9.32339979374102,9.94684018578577,9.26788743876796,10.0999579532426,9.69112910632658,8.90609103184527,8.42702333592105,9.30481318621204,7.34097813122928,8.38252662041476,8.02797496130705,,8.53840314438979,8.93826885284938,7.71045052023094,8.50573900859515,,9.29194370408944,8.86003499131307,8.76168995455248,9.17655691851596,,9.74339321209521,8.59878972534071,9.06578761679193,8.60569983854437,8.53684030846332,10.7928308165503
TLR1,7.58501682928281,8.10314068443675,,,8.7483052349039,,8.68293106685905,,,,,8.2865567060656,7.97859543119991,8.20682630106177,8.54141773401822,8.60311418158181,8.55951819207806,9.43640602775893,8.49741667429475,9.02668048010936,7.87593842443868,,8.3763694892629,8.35170406578301,8.86457416102506,8.15864512869347,8.07458360259568,8.00971443196986,8.2490912953943,,7.9410870391337,8.80071428888779,,8.14578212808403,8.47456603869692,,8.53464522464877,8.74315064917342,8.28803735869811,,8.27178283148233,8.92333959384433,8.17399322356043,8.39899154692785,8.43129023680018,,8.37927399358235,9.18833415037474,8.90675659447775,8.48474870175108,8.65794135006337,7.77785767742235
TLR2,7.92666843611967,8.16833802357058,8.07345777380595,8.35035144840025,8.88140532900275,7.69200228618858,9.34391678567795,7.53385650055333,7.70640851684905,7.86466910275464,7.60769991766005,8.40657890928135,7.80331692781723,8.48000402954482,8.87849577414672,8.61470571302255,8.37137475628525,9.87927825837902,8.34044802257808,9.29592810670869,8.14608924903628,8.38401259997191,8.66404143382116,8.62697590123752,8.78663595134149,8.41479848712047,7.78742496697667,8.21461109707232,8.64138670900408,8.29098189110537,7.78998306819932,9.29335743597208,7.63244304067449,8.39933428589073,8.76768929958867,7.33554887693242,8.75344941399923,9.27634437734174,8.01446882956825,7.54443935385182,7.86780671170577,9.04054777977701,8.19565829138257,8.97750689500655,8.96013532300647,8.02303482440262,8.10264299055112,9.97309547306163,9.27607523713068,8.75653731481994,9.79689816697794,7.77216357660351
TLR3,7.51386492659642,8.96373361479401,7.91866248540663,7.65906456930745,8.70304034564166,7.40285769564127,8.36460535263988,8.56075190205935,,,7.82567723096682,8.33985399818359,8.0795133863805,8.7904894329612,7.60395630518236,8.41923006552588,8.33936855288835,7.97979263637002,7.24366366844341,7.44066877962526,8.87957579907265,,8.20337323315844,7.887532395505,7.98570686648084,8.04423775213213,7.53759027906613,8.79001816305094,7.8811867959,,7.84803478696509,8.13364481120093,,7.84285743300175,7.94260941278198,,7.30113540642584,8.21523601341411,7.12384384565384,7.45084011763097,,8.00731004220689,8.48550210733485,7.49768470627748,8.26790516029343,,9.21784743455998,8.43195264683926,8.78011943236399,7.71451311347103,8.10811921290838,8.15998749796269
TLR8,7.6302597580625,7.91382957529657,7.8148129831616,,8.0911428953066,,8.77053788942215,,,,,7.59907217006462,,7.97853690482666,7.77448650804879,8.75030408453254,7.63958222362894,8.85628265353229,7.69580358017345,8.22134005927972,7.55631097793884,,7.96886816531327,7.94393534839781,8.36181658572238,7.64697838201942,7.84410084349302,,7.65538831282871,,7.4921358229979,8.72781762255341,,,8.31772722831805,7.72343372804981,8.20129843658533,8.15690305714679,7.91297639209959,,,8.30221332421446,6.96158906555769,7.97431653413925,8.52987602629408,,8.1718494235876,9.05327631515757,8.14107071478267,7.2142884933575,8.13375536387694,
TM4SF1,8.3606816508848,8.82182109554438,7.61889060684796,8.76208530005952,8.03593390894264,8.62286886823025,8.85393330908576,9.7965651859745,7.21816379970508,7.20025641779891,,8.60139707918866,9.03085437551361,8.0404817920031,8.65518943920553,8.76372447034999,9.58024358965883,8.2106179157161,6.46572895436349,8.51277766152019,8.62996561228163,8.81810162524395,8.1793410353047,8.33727968375201,8.28383123241747,8.14232237800012,7.94072718981402,9.25272714731078,8.82525655061917,9.30134136368511,7.32773380544591,8.15280025584507,,8.76065659511047,7.69376382803636,,9.15574438385726,8.42080198095648,8.4855320982231,8.02934138295889,,8.30502681115694,9.83375726929855,7.92049837930118,8.20164448038909,,8.41968757306015,9.29019706458479,8.94295984067023,8.32031851244764,8.8765977061806,7.75640722855822
TM7SF2,9.95441367303863,11.0679733999725,8.90492542129216,,8.81734890207967,,9.45180109960631,9.72024055836175,,9.75459221657059,9.29557461688225,9.68220039256992,9.11384968107688,9.98908863604097,,9.00411213829005,9.34637748684384,,,,8.85785816980532,7.57488926216288,9.22357073991875,7.64573498927474,9.38197357820246,9.1381038224482,8.45332734090493,10.1160171962276,9.20526395648254,7.92234038317071,8.63212439969607,8.97340986341867,,,7.70716135951394,,7.88582698657648,9.04530164206069,,8.44379433636087,,9.31318523125946,8.87918697003733,9.29420193640828,8.68467488574067,,10.0565526852293,8.37129218801119,8.70682732788084,8.61341070589316,9.23941349903033,10.3230974492441
TM9SF1,7.95525120789365,9.17878717110839,8.10846825416934,,9.2007665694819,,9.98952404797302,8.48956293682089,8.05059313474078,8.19983490354593,,9.03378862007252,8.29360916315149,9.06718588072316,8.45844227762312,8.99615047704746,8.57541942937456,10.0716553749162,8.6535280019931,9.40239221271493,9.17753882015925,,9.18709320831776,8.56220819790409,9.24482370772401,8.5987885468939,8.65179463293438,8.71573268635084,8.6137067937852,8.66273851629638,8.12677908598677,9.42804568433,,8.16926546932952,9.01758557873413,,9.45038145943365,9.58718746346608,8.78735148607791,,8.20325097981343,8.57368036396733,8.78441295763125,9.86329547460607,9.95594079948232,,9.13075036031131,9.79323522727752,9.84870028606472,8.82457429502369,9.14689818832223,8.25695942139875
TM9SF2,8.2468411244675,9.04343441427602,8.55203299783792,8.57324680555022,9.44397661833062,8.54343417658283,10.0913492182098,8.96639461792609,7.50284920887494,8.47894909529673,8.16484396543213,9.16456534927594,8.46953721075312,9.25146909815071,9.131844905369,9.17676813525462,9.02014451359657,10.2839538453512,8.25884873531562,9.41720593948238,9.05950927624169,8.07600489799458,8.9972892815163,9.08520313091123,9.19060576851749,8.80920354103256,8.76531051767077,9.26269203549484,8.95800026822996,8.59721035848481,8.30599096484674,9.6754371308971,7.67060310465554,8.84237229475847,8.94131545521349,7.66531892114496,9.16512285603741,9.64290252303172,8.70682942786916,7.79793056135599,8.51374427074191,9.1870106464605,8.853355434628,9.39134030067721,10.2062916639392,6.24417268324278,9.36193561440098,9.96502829395647,9.6623494902006,8.95781139805884,9.86692725366076,8.42873694998353
TM9SF3,8.14214632365178,8.70976478169308,8.08834228636097,8.20372776635997,8.97205536639918,8.07696247188639,9.9257720554718,9.17167956467184,7.72534700349741,7.6829643411075,7.66557310375879,9.12677739266825,8.46495433032833,8.91134689935379,8.94714429765961,8.79252311749959,9.1101929430272,10.0513905097108,8.3241553744288,9.13019880760322,8.78785545464387,8.79943234489805,9.07913386919528,8.68096496968244,8.9692243274445,8.29370228294825,8.52296718922356,9.22051627343338,8.66996754556256,8.21509779125371,7.83229701482591,9.28105983655485,7.60431540791821,8.30684560362213,8.87328413227961,7.66602878014646,9.21089726290686,9.30995119562685,8.25974948413636,7.86168569235426,7.89612926798988,8.55741332560408,8.91255516630986,9.62268508975351,9.8832688295746,7.54274903410815,9.03540028961235,9.7496876657399,9.58979615319405,8.78899941438375,9.26633749351212,7.95594497746166
TM9SF4,8.3133624666358,8.74503358252678,8.5605637089439,9.74672635454673,9.1536069991899,,9.85418525084929,8.94005445002768,,8.30778221710554,8.05129239665676,8.97637465456987,8.32399555702536,9.01489438421492,8.85367245872737,8.75692846140581,8.82026166425658,9.93167355789019,8.45219905091292,8.80892817659394,8.89709563093369,8.41292235061379,8.92705243977712,8.9015600088695,9.0636046353338,8.35474381821926,8.71055307860238,8.81004904471814,8.46343808658057,8.39467624373105,7.94163935476376,9.26967426055364,8.22805801038902,8.96104637013132,8.85610096884775,,9.21938436041249,9.19242584257027,8.4068868192528,,7.96132942428542,8.90878444050155,8.66976588987141,9.87856415533538,10.0182135570709,,9.34201515844635,9.26954505600519,9.29944368359522,8.73596258263598,9.31524939586893,8.33015570931369
TMA16,,7.49898393512516,,,7.94221062639333,7.33979965238287,8.94261723179956,8.64850438647959,,,,7.37641080029732,7.43662360528632,,7.30433469627223,7.43632511116219,7.00079527159582,7.85219907623029,,6.7291995335729,7.84060335844258,,7.6447222742612,,7.87665122757417,,,8.21561289062199,7.60497577104831,,,8.34602568991234,,7.70441147064601,,,,7.73682782876149,6.95643750050644,,,,7.63863517744407,,8.14825565660584,,8.26404944890443,8.4607130694588,7.56130034296536,,7.61569883239136,
TMA7,9.34438689979375,10.2624855813851,9.77770457898428,9.38244558226831,10.916077696934,8.42986317892364,11.3440156495332,10.5664949761204,8.09140854184466,9.31537124700682,9.36103886702515,10.242576304964,9.83388545562867,10.4350202796338,10.6355397708653,9.88627715012754,9.95908547302057,10.5883479029891,8.18043769794744,10.5338138414182,9.96274131798059,9.10954022151348,9.82862354006243,10.1990787958314,10.9609334644349,10.0992936700994,9.56308257308185,10.6091107794948,9.3790387833453,9.59433101430318,8.78157976745661,10.3763479766702,7.58310862057479,10.3758127233888,8.97985937897423,7.19628489821778,10.2500713024181,10.5375752410346,9.45429188119243,8.58135891710867,8.42460282934515,8.93792748950553,9.68213863683384,10.3971162200111,11.2368773902135,,11.4853251558258,11.1419472895287,10.4864147950883,9.42716715303966,10.7258074835461,9.42888504974427
TMBIM1,9.33171943213516,9.76367714585525,8.64659320596158,8.49101451322528,8.72443314217054,9.98444303563543,9.36843212020062,10.1643855953521,8.09744041529993,8.48942210598358,8.65197082933938,9.76171447699886,9.35214007956047,9.53101010616739,9.20173094025815,8.99857406286979,9.89857285103037,9.06056703403173,9.68704442839946,9.60950524379809,9.07960013911716,9.21330208005798,9.05323526997083,9.22902373708896,8.85830873969935,8.90756317005184,8.65728006156325,9.77866246030978,9.64611028398911,8.90616644774748,8.71669633978788,9.16910969831626,8.5248578241389,8.27123797739379,9.01453862086452,7.64214643480645,8.90420046736477,8.98750440559791,8.13105318683602,9.31370114469115,8.92747717107963,9.6420570481324,9.87148086229746,9.33534844324173,9.06524517035015,7.22193476116405,10.0411650915717,9.6375395218774,9.18767572832289,8.89180120661519,9.33416197305198,9.27860152731195
TMBIM6,7.65962918644618,8.09052430479783,7.38876091772109,,7.77235080465097,6.82705391236496,8.39538865763354,8.20152512736224,,6.6725881283051,6.14799775273825,7.76095978478664,8.18813897114241,8.02555949091243,7.2052043409837,7.79435365121096,7.60838931328896,8.45593805841174,7.41825342802069,7.79525732056063,7.66162452195736,,7.80832259581528,7.3833384389784,7.75768593355988,7.67739729538027,7.49719350412814,7.53999012953072,7.51465015612834,,,8.18992013034678,,7.54517687739659,7.61291857647893,5.88187042796068,7.11388531336635,7.88992851069959,6.81456140828751,,,7.10363485573311,,7.71975376769442,8.46615395734177,,8.20323332507976,8.05319080776163,7.93100844773563,7.68585018996305,7.90351145611928,7.17367796669455
TMCO1,6.83176503217247,8.04197975418621,,8.61078208942193,7.59411571767656,7.92656921156035,8.16136457277228,7.96347170995468,7.1281725950432,,7.73065430602015,8.92507823749214,9.36119683918375,7.35801623693705,9.00032199934625,7.82715666925505,7.80189713833895,8.09543398509798,9.14446078567963,9.18988117351926,,7.95355555932989,7.9843800755412,8.290658803182,8.06406274627242,,,7.90670044589161,8.45996125287247,7.7223730859961,,8.84270753021139,,8.17083059036628,8.1228361917642,7.92123963330881,7.90515820250887,,8.20908345787475,7.89521392570904,8.47837083580217,7.98990696615427,8.98531900765274,8.24588884029307,8.58810827225147,,9.05741354970888,7.79272258964275,8.03627533248918,7.85253906339251,8.79944081235217,
TMED1,8.78004321551457,9.40170325351294,8.26198805417029,8.17049152915619,9.51574138053239,8.79008036359573,9.85707679751109,9.0288489078289,7.59588331607017,8.51412522721716,8.79446333654836,8.92124411108569,8.7620535511202,9.34179506907377,9.12078871463969,9.14798262959417,8.95210114022076,10.3185903521254,8.72645704243228,9.41360908488294,9.18748216618792,7.97309172226224,8.87970886316591,9.03095141532218,9.21002056329541,9.06213715102312,8.82137141135658,9.11002210807974,9.22362467371653,8.43493795664331,8.36477258351223,9.27660422542674,,9.39708408469475,9.01755877474622,,9.38289816300569,9.70285150231559,8.83442288761287,7.93907229733266,8.5073531895103,8.97380229706695,8.99956402391424,9.41742369531193,9.9151891857796,,9.57734021535294,9.83178017150253,9.7086310205455,8.60431761735044,9.86039956224747,9.14503577150784
TMED10,9.7796274561296,10.556636277941,9.36202763361227,9.03019407310331,11.1769186497195,9.23023839648604,11.7315808022985,10.9518437432198,8.76551952418737,9.52243754347853,9.34931984698462,10.95752862347,10.3688100802698,10.9795192239393,10.7754580409589,10.6979097935666,10.7192974813252,11.7221949468141,10.0618004288249,11.1404716263177,10.7474633692798,8.31211686230478,10.5762764457886,10.3350603003467,10.5738368648088,9.90849514373302,10.0609214441003,10.9012869115736,10.6922514029743,8.88312179148636,9.32559868977045,10.9733748184649,8.65911848964114,10.2687348620231,10.3278579907174,8.44785799524261,10.7770482026198,11.2447900282476,9.93634721744477,9.21355848742769,9.74724839835017,10.384178050341,10.4207514292449,11.3952464927174,11.7152838576037,7.21120531513943,11.5411443317196,11.629393763006,11.3054765187875,10.4647415625925,11.173089146902,10.075470111774
TMED2,8.43280839844114,9.21465787704467,8.05160039032859,8.37788555146386,9.73098983168678,8.11775433856233,10.3872776970034,9.65014998155863,7.43281956983677,7.91109458493758,8.13159790679889,9.23416382482035,8.74807848269079,9.29503962677848,9.2389398748833,9.23772465431769,9.29455097281745,10.2718114188916,9.02267906439383,9.59734935001151,9.51145679722564,9.43686779446146,8.79499963206448,8.73581503360626,9.27503097433154,8.55146154719778,8.68847039644531,9.09691472766471,9.22230692862484,7.82328682645452,7.91241451211522,9.5839980011934,7.42333066422592,8.87625450725759,8.64877200771461,7.22685816772487,9.30751915005117,9.82698962415728,8.53119646573186,7.85229491007643,8.32183996246194,9.04479220157355,9.17684321294874,10.0476681837178,10.2223750629106,6.76265149672734,9.42471293856189,10.1141297488237,9.84281267809429,8.97110818651114,9.60602646995758,8.48812213970998
TMED3,,7.02816199654942,,,7.90799119148664,,8.9189684419375,,,,,8.05981268273399,7.3480771740523,7.41800329733969,8.1020878077243,,,9.31134005087225,7.66047512361109,8.28126129936668,7.8372752038368,,8.25428762843221,,8.07246083231575,7.61930795059838,6.95755494280886,7.27329614095926,7.66424727686197,7.08523383494522,,8.29771113651563,,,8.07952640802623,,7.90741913316343,8.59093636345269,7.72978534205796,,7.94715437384511,7.54768984452086,,8.25391025068864,9.46185115386548,,8.2712952312475,8.33985623080553,8.31726087113942,7.77827233132253,7.7703625740034,7.08412522970118
TMED4,8.8270317445647,9.6249607998021,8.8294955733415,8.70587870832119,9.76612478611109,9.45225409943373,10.5286231662546,10.1263519830402,8.0114513403307,8.75488651067947,8.48272454745637,9.76874154013109,9.69675070803578,9.92570674771837,9.24500504898633,9.5054559049059,9.68124561994936,10.4953661338729,9.09302672174066,9.70936322411132,8.94843168291018,8.75801067048465,9.58444855697005,9.22341321492338,9.52558923165573,9.16292445548464,8.9612461583787,9.80355484157816,9.57639273425335,8.89618795363791,8.62664015103539,9.53263908133193,8.08682240351677,9.25270318126535,9.26362937498802,7.94360098167092,9.73194217751743,9.86273446686897,8.48107705379584,8.34710088478058,8.61523351728138,9.5071708196101,9.73389175746013,10.0394665506155,9.98074040812502,,10.0885533339487,10.1668940608602,9.96257192044371,9.35177735247368,9.87353626530701,8.99006930544274
TMED5,9.77073654381697,10.2300031774438,9.11124568792067,8.90865607149654,10.7031787365322,8.72308543053436,11.5010788290419,9.64577890915844,8.4931396895242,9.20229346782601,9.20132089837472,9.76037948575077,9.3237489729773,10.1488598171549,9.83500540870773,10.0569925844463,9.89469736368181,11.295722758873,9.99276654726676,10.6488663117703,10.3240798695257,8.36266123787557,10.1078070450166,9.18258928932021,10.2498215776053,9.72948843945862,9.82307099002595,9.75053861569462,10.0803680574059,7.91604438245366,8.98388782647678,10.809048646705,8.09616576483124,9.83868827776698,9.80955362958873,8.03946811985557,10.4742584104453,10.7780636148571,9.37199176568153,8.4834405401012,8.77330222722841,9.78166661691353,9.29618887521682,11.2030256528351,10.7321267766538,6.58691954931082,10.7129183239431,10.6815374534899,10.6697696261082,9.86605707919919,10.4696314115843,9.58914861718265
TMED8,8.58925078332062,9.35647556689404,8.69533309140873,,8.77661396822794,8.34572412159378,9.32274088383646,9.38228437005179,,7.82776922389751,8.93131266789932,9.92003173826287,8.89402709324389,9.72681326984964,8.53810731412045,8.68560391288737,9.08142929745516,8.97565819001614,8.36296546242248,9.08921128353409,8.45325207499762,8.34258878327506,8.37832659990968,8.73997731894352,9.2748168077538,8.60810152717293,8.36709044881575,9.4137341338823,8.77571003698631,7.83036259441136,8.29232811650224,9.05782657109998,,8.52462783912586,8.34282766856395,,8.72802961919666,8.82842930449539,8.84324147919458,8.10522680487,8.10421480372376,9.01672000105932,8.39385019765245,8.76750938950474,9.12245498830651,6.77453498351217,9.30404688575152,9.34960062385514,8.78062935434873,8.56704862696873,8.41570119198983,8.37791562308765
TMED9,10.0128540027019,10.5530591396385,9.952719464071,9.60191071485755,11.2668392759036,10.026744382557,12.0151466654793,10.161960593801,9.17238310393334,10.2232533508398,9.87121712301865,10.5355850824117,10.3592710495692,10.8931737806483,10.900500052052,11.0726259165149,10.6947802622544,12.191809808244,10.1107966629208,11.1110726065773,10.7773249907266,9.43351570194479,10.5632798600827,10.0828270118094,10.9753044603324,10.3020400390968,10.3385959849488,10.7543394498961,10.8915483598996,9.310334069747,9.90733439032734,11.1281136559371,9.06522188942404,10.9361471689073,10.731841073489,8.39421521225371,10.9907470270092,11.6030752076012,10.1623049650035,9.23783885302507,9.37551193886619,10.8337759499116,10.9323445528414,11.6316323811132,11.8764488624767,8.27742956356917,11.2423550177982,11.5872380956361,11.6037415675363,10.875444253246,11.3541762799639,10.2545740271426
TMEM106B,8.36438479548238,8.77945581737985,7.96552021715032,7.85673817315671,8.76500487744017,8.4216767312892,9.40295851512861,9.35634877494051,8.13699941865857,7.89258879378039,8.20986739370168,8.62420860772463,8.39368007426301,9.23325368442031,9.14390262676623,8.56378576342111,9.24313579477442,9.11170816964738,8.70433189072879,9.1692303268263,8.66232749553252,9.15467824305256,8.73891118291725,8.2947537006885,8.25987099804228,8.747164156877,8.20708701038348,9.29351935094744,9.01762611624583,8.43827776746565,7.92710528302267,8.71304499756855,,8.41682866052991,8.15196760682778,,8.83123244067115,8.8521734219647,8.13381449361776,8.48161533516808,7.93510137589645,8.64879754955027,9.16549824650206,9.17679990969184,9.38784015074148,,9.31713709605524,9.40740949027307,8.84192991913401,8.40546149599431,8.95159626529403,8.08240688372201
TMEM109,10.7248325054138,11.2236651343777,10.0544513017379,9.67284214711239,10.8132214699769,11.0019216978381,11.5018011152493,11.9792557294152,8.85693531272625,10.1452044098758,9.98763868614203,10.6557243379421,11.5051802805274,11.3024425541509,10.7003777675096,10.907508511239,11.3436127633224,11.3210804130341,9.79015139625481,10.9169423328693,10.6027573482842,10.6892604597321,10.7086774845467,9.99409359169553,10.8046744182948,10.4591181884612,9.92704633321438,11.6758266973141,10.9839604337633,9.89348691023439,10.0223582661672,10.4811234667678,8.05037618499624,10.5866552997959,10.2851486337182,7.51910502669529,11.0880435987624,11.0740914792584,9.73942181201725,10.1717212317505,8.27652544416705,10.2967254890675,11.4395769266408,11.219044948831,10.8002909758893,6.9040339795462,12.2857747757092,11.276569371558,11.0768139537182,10.2746496109349,10.6368976480127,10.6915473859426
TMEM11,8.17375496012781,8.92373653226429,7.99009412400029,,8.51269025717231,8.30172730288117,9.0562474689524,9.54351073532092,,8.32721561853516,8.12912862899969,8.72486836468012,8.94514959113075,8.80532177636594,8.81053258705268,8.79823654623365,8.88061057377361,8.03221796854579,7.60710140105708,8.54020849591575,8.49136246957045,9.1108543853543,8.29279471881102,,8.53981182744999,8.16630610896515,,9.21982741752857,8.42195823547768,8.86461988518725,,8.8784368829708,,8.67511359446595,8.38963205783357,,8.70054576304378,8.7065408979842,7.7847600929192,,,8.05597573781896,8.68785368018186,8.7068318808472,8.98154662803874,,8.79771067708526,9.11046267215796,8.87075936066947,8.75071518999735,8.74832186173374,8.50891353812076
TMEM119,,8.41512247781159,8.2997519427285,,9.76931434830252,8.30282234147599,9.99634263038585,8.21787877347683,,8.26779053525208,8.36039747801937,9.13060381421905,8.62064697598967,9.53393203185244,9.66771265466275,9.83681879722504,,9.211423858164,,8.43349863460781,9.160924344292,9.701608601332,9.03031906660029,8.41886910287346,9.87357483914663,7.83151348614178,7.93022059353535,7.88567503815271,9.28160477390083,8.90152042532466,8.280193873522,9.35197850286741,,9.71867646166533,8.60758027733653,,8.92107248326292,9.61041055583806,,8.50923624243861,,,8.59388939268892,8.8126910849162,9.65826782938765,,10.8697376917173,7.33641971103614,9.49706935846784,8.31544509682199,8.87804363328758,8.02983163573514
TMEM120A,9.15144371273372,9.44761151509558,7.80725605600801,,7.88836348835799,7.66356271191717,8.6810733094638,9.00909169761832,,8.39840447371158,8.10628774253633,8.83402856974968,8.45853100111614,9.19416361659204,7.34780353908231,8.30082019647863,8.06911593349917,8.97360520171655,7.48974622170222,9.01031184239157,7.84990112905826,7.8311023888095,8.47269482001794,7.233886127409,8.15967323127833,9.07028295603266,8.11450108714183,8.9478937559796,8.21088700861766,8.00253779476781,7.33323276638969,8.60079209755008,,7.83416780362368,8.14250494555546,,8.0530911485909,8.07005032167911,8.01167708738223,7.48969880074034,,8.30408692158815,8.697155974068,8.6705776344848,8.13269456567838,,8.28601781731913,8.90346283618806,8.32424820087765,7.99781388303061,8.24351192389252,8.47225669014212
TMEM123,8.54398167924562,7.92114762254412,8.27882688981501,,7.94783770151731,8.34551465816757,9.70791646158776,9.08457263875367,,,7.72861269318027,9.10806243041819,8.95002564147513,9.47434609228693,10.0014910797959,7.81466424873197,9.98167565205268,10.2012250836897,,10.5240640889215,9.36213107169969,9.21223435737438,8.64791175842984,10.0781813856261,9.19500041700293,8.61089198907119,,9.33092074562709,9.09310047393378,8.82918572215135,,9.01584629051018,,8.31320143683095,8.84539454786367,,9.40827883225538,9.09789471094621,,9.70342812044484,8.07595867976348,8.29959400713809,10.697170974681,9.76674278751616,9.48847265582626,,10.8224964539599,9.68404448086793,8.78347456393176,8.49428188815438,8.67345974125278,
TMEM126A,8.9160746745234,9.19293932410854,8.01000781390661,7.85729069704763,8.8544454599539,,9.38325382371973,9.5347145217345,7.43974550298827,8.55885995188309,8.41089966602637,9.08603067140121,8.85294097367554,9.63749563818857,8.94998248715514,8.70300483646571,9.20458534460334,9.38563312951036,8.20817855500025,9.03418505366756,8.81924289177995,8.17414242556608,8.65800808059068,8.58166873220046,8.87952620290194,8.41207620127377,7.93553182008806,9.15400674476789,8.81857192943208,8.02004624546169,7.77540769792106,8.9558605629586,,8.22581384146807,8.67103045544538,,8.86927894692466,9.05076046625325,8.45240972546802,7.81609563715502,7.78096087415452,8.46738893615598,8.94072267417119,9.16639436118901,9.20619622750683,,9.23738469655652,9.4753284269187,9.26594738043066,8.42416635758677,9.21596791603213,8.47748776756226
TMEM128,8.11511026298907,9.17920294347413,8.13654373090233,,7.95094929396722,,8.93023936726238,8.4932361147626,7.04477001039237,,8.2305961845524,8.10749417694108,8.67423760299645,8.51488125080759,8.11484886791034,8.24176631664551,8.34528941265085,8.27257826464884,7.39633952142136,8.24609508776302,8.00140395961147,8.22110291459795,8.05111123710306,8.40176745393186,8.6277620483439,8.06698150295098,7.68585255590092,8.9986295231389,8.83857010376992,,7.62079635037211,8.55646550525947,7.09418065569766,7.64300896015038,7.96093846802818,,7.00570995811331,8.79270151485209,,,6.8676098136632,8.18374732114829,8.13169596338293,8.26856467350047,8.70429855866893,,8.42770912840165,8.66028026649511,8.03668188046067,7.9432173052172,8.20834016856889,8.44153639783987
TMEM14C,8.95913792600118,9.85155071786361,6.69780548475124,8.61830674824868,8.625116390683,10.7091694802231,9.33135297339111,9.56748782629621,6.59484720072142,8.1098068443166,8.43573730144473,9.44799642658826,7.66683702442947,9.17577598092805,8.27741887794717,8.39633370627605,8.97922160561715,8.13687677287379,8.1439080251922,8.38279214518435,8.73718140984807,,7.74087845725651,7.95089794654599,7.66133405521912,8.65769178206663,8.37208211060713,9.47195062229206,9.30228734467195,7.78236726213985,7.43111645006753,8.6347455688282,5.74602936072653,8.51443342087479,6.91668616379096,,8.20299392192753,8.15391612654495,8.15059706334065,8.80242129841428,8.55022705074106,8.83037827129453,9.02683300611457,8.86833532165318,8.66771371700125,6.14058827711415,8.69312170385102,9.51453297854108,9.20415888351152,8.38860131096362,10.3147800572497,8.41802292246725
TMEM160,8.67749744344784,,,,8.94527398799278,9.14301758053242,9.73992790184689,,,,,8.85836386050548,9.14533364660149,9.40083235632044,,8.99495847980951,,9.77119641277555,8.90586844567386,9.39459099892202,,,8.74375063729912,9.06264267970053,9.30880934957096,8.90121004061352,,9.13974974332521,8.94893390258967,,,9.26944046003357,,,8.28434149178283,,9.33966653861293,9.33817778496705,8.23239171106859,7.60500615465749,7.9981709591415,9.31176057794732,9.07411608116439,9.37969765595501,9.66843485698913,,9.87564229485245,9.65519204418351,9.39951811121415,,9.75672996339512,
TMEM165,7.20187122139206,7.45332450500078,,7.6439540627682,8.245316761369,7.9958139060895,8.56256628875999,7.30765015506929,7.24557114758782,,,8.04962546373789,7.58065198827029,7.69850682156078,8.13438574423259,7.79550021288171,8.08281723640755,8.77482111593279,8.21630188125656,8.80524317085293,7.75449364445108,8.75341072434125,7.76038077837392,8.51418959353621,7.8034067644924,7.03337079377572,,7.92731962123589,8.29299178556181,7.16059402928633,7.57591163373919,8.56656492775618,,7.93268622775943,7.97973043004295,,8.21892676868859,8.21582080673977,7.51135851304901,7.12496647599587,7.76855197798534,7.88920541898343,7.87335886185523,8.55129860700483,8.97578431427795,,7.61315662880536,8.91343194097452,8.6055988294868,7.8146004734611,8.9312035392575,7.25477343748254
TMEM167A,9.44379709637831,10.3014130257245,7.7214645974817,9.61967011362085,8.95155292732707,8.56342963360367,10.5730654455037,8.82841239208197,8.2723159517886,7.78953828146528,8.39300177047002,10.0553248752499,9.16028261733202,9.28719951555608,9.63392580017191,9.2967741146438,9.48438058892228,10.720184444871,10.2048449281082,10.4627240854462,9.51635176762164,9.18961289918881,9.58068256346954,9.28844223679758,8.81662515719413,8.88718071772454,8.57874391708105,9.18512328853983,9.87415808647957,8.55085117628381,8.02257340606139,9.92547429037901,8.00065911971161,10.0190022875229,8.91878356910751,8.22889140415688,9.70740396210993,9.83390042457975,8.44940330989477,8.61114472827164,9.21295970521278,9.22658988202379,9.41890335655831,9.38047255155646,10.5525190477086,,9.64455927985988,10.6137273483727,9.26463117747516,9.36383441453067,8.60999586282202,8.78393060286383
