Genes,Sample 1,Sample 2,Sample 3,Sample 4,Sample 5,Sample 60,Sample 6,Sample 7,Sample 8,Sample 9,Sample 62,Sample 10,Sample 11,Sample 21,Sample 12,Sample 13,Sample 63,Sample 14,Sample 15,Sample 23,Sample 16,Sample 17,Sample 64,Sample 18,Sample 19,Sample 26,Sample 20,Sample 22,Sample 24,Sample 25,Sample 30,Sample 53,Sample 32,Sample 33,Sample 34,Sample 36,Sample 38,Sample 39,Sample 41,Sample 69,Sample 43,Sample 91,Sample 45,Sample 70,Sample 47,Sample 92,Sample 48,Sample 49,Sample 93,Sample 54,Sample 55,Sample 94,Sample 73,Sample 74,Sample 80,Sample 81,Sample 96,Sample 75,Sample 85,Sample 86,Sample 88,Sample 89,Sample 72,Sample 82,Sample 78,Sample 77,Sample 95,Sample 29,Sample 37,Sample 79,Sample 61,Sample 66,Sample 76,Sample 83,Sample 87
BRK1,7.66701244372095,9.77390235375178,10.9455796409757,9.29051368980702,10.6940368512046,9.38452579518724,10.2120303900229,10.2095132678757,10.4599434626074,9.61490555466533,9.07371329404083,10.1625011362468,10.0740375964275,10.0293741537043,10.6373883153872,10.3690155446605,10.0800100254704,10.1489123532132,10.0331883791133,9.88590521037349,10.2476290761543,9.96309593065209,7.34329759166222,9.9092303494865,9.11879279711912,9.12555979930453,10.053805419131,9.78863160342849,9.81483544772084,10.1479637911695,8.46367799918038,8.30778494268549,8.52918919399579,7.84348586672053,8.4062131410757,8.02347616276731,8.06793973137836,7.14476283023032,8.47701404545394,8.1465168761539,9.84018536840415,10.0270850716269,9.61926208314395,8.1110030188896,9.72368796885472,10.7089556930623,9.38862830860688,9.55012824909112,10.2314892697457,8.38391104596371,8.66971786894605,10.2433564166175,8.18217450731243,9.42555968678079,8.07087005016989,8.07409506721673,9.07285166211368,9.69462211417657,9.11571450723944,10.0306775904886,8.89852975384785,9.3238902273147,8.80059524273715,8.84764234122246,7.86156008032269,8.39459146285223,6.48016171735875,7.5393373066425,7.89943147934711,7.39182036038397,7.58905163194399,7.98503434194467,6.92386909994501,7.35653994478315,8.12152206471039
LGALSL,6.98470819872419,9.89998363143808,9.22941076574365,9.76620636197264,8.74055758890972,8.54774169656378,10.0426019532741,11.4655908956553,8.57400587727635,8.32721137149389,8.51185034600714,9.93965515871973,9.71657678191434,9.51495074943326,8.11130263107874,8.93370147057373,8.91441254047048,9.45507050872217,8.8183406137134,9.48603710772906,9.46420242304657,9.13719629574244,7.77838765519236,8.48759202874242,7.03290442211904,8.03351392633137,8.79147936729919,8.68352009156675,8.69631759572212,9.40654406235618,7.91890780785152,7.91946937841253,7.9073580449467,8.17539871237243,8.28293733382181,8.05739013741449,8.38992648867148,7.72344685317615,8.27875318814861,7.9184101480238,11.3158877327389,8.85727464954362,9.96932058455064,9.19524462996571,9.67243128615446,8.6204796953441,9.0822063451097,8.9677268613073,8.41987373496293,8.10927391051017,8.86870303993954,8.77767030384397,7.56294131119152,7.51954277019622,6.06377880956542,6.68099422092876,8.79390537959335,9.96072140110305,8.08966843407977,8.35176768003085,7.15933334228139,9.34052247308445,7.47081115993668,7.72950968674755,7.61090788446637,7.74002890569636,7.71327597956544,7.83823451823327,8.03382367550694,7.6939435130511,,7.99928580343116,6.97613586763709,7.32038848356766,7.47892387733486
DBN1,7.40988630509612,10.3323502067516,10.6665197436515,9.52702087796366,10.4628532002656,9.88815229662399,10.3387304873302,10.5049796490019,10.6026117954693,9.96172584535026,9.81334659384872,10.4062055589817,10.4435930613184,10.2312401585808,10.3171105432699,11.0353397078181,10.4178151737107,10.7872076490698,10.6219584077564,10.6743376973546,10.4905451533643,10.3482965493618,8.13407582368424,10.5051712691158,9.6323538258227,9.99723367356821,10.672292946761,10.0047863622137,10.4815520073348,10.7130954816702,8.53245300195063,8.68872508716347,9.04281097300552,8.12758334168982,8.64299276855958,8.16115895629151,8.32120699174571,8.42000191550583,9.10621471770769,9.34839147862684,10.9409875493272,10.5944435937558,9.88222890601421,7.74376705595465,9.81214062063719,11.0665047041367,9.73182418186677,9.50091369438631,11.1654491434134,8.97521137562687,9.10831895013277,10.8572793120558,9.26597109565581,9.62392713636706,8.60964005311794,7.52603076511752,9.52457517028062,10.3552323356495,9.61685430915076,11.0697392098378,9.10967064414428,9.57317687911075,9.32624781839428,8.59551922273176,8.51040499292155,8.84753331866772,6.98160310302515,7.29626123970415,8.44985754324783,7.47634402199533,7.15419887142412,8.39387802185298,8.08121512936457,6.99219828887753,9.01617546957122
PFN1,8.97288290688348,13.2765379461108,11.1096000488565,11.9949591731245,11.0598585533458,10.5349631377953,12.5564096822999,14.1906984666697,11.0006685007528,10.2884450588755,10.7760136503827,12.9561792724768,12.298166561786,10.9827729152082,9.91875861878962,11.2117443665228,11.448501458039,11.9655039667456,11.6650760358838,12.3250565015396,11.53987648176,11.6078909294542,9.71855014811253,10.5031365376095,8.61431536553795,9.77188024037997,10.4585345366224,10.4933255157383,11.3188691783593,11.6667986121764,10.3227530680497,10.4311624227652,9.84543897539981,9.90117535511136,10.5950016999092,9.72266572371302,9.29084192945807,9.23897436062168,10.3309481599502,9.59938482438188,14.4410185475144,10.5663440653193,11.8917602639239,12.9431699418821,12.153005983502,10.3208379859785,11.4678299666248,10.770204843335,10.7367344268779,9.8271580974944,10.9238474449787,10.2313282529207,10.0194518028397,8.59783616349358,8.42441403214867,8.96805813640183,10.5092304359767,12.6948633895094,9.27714688975467,10.3252113875635,9.13928558137862,10.6601803544989,8.92957933428798,8.22916581010053,8.54477753576577,8.46492996236882,8.10819371482117,9.11570265523929,10.088829064595,8.15441964270783,8.30870801261227,8.75648377583988,7.49784969205828,7.95410894712217,8.15901166266194
STK24,7.41885763150432,9.65496864290413,10.8446171594807,8.81008046149011,10.6876386310649,9.26510827353188,10.2306015282591,9.9511605550805,10.4280567208756,8.98192672107648,9.17422333868183,9.85885125403555,9.92255856047298,9.80056151032771,10.3812858606962,10.3000353388322,10.0482811738333,10.2406834038311,10.246814754173,9.54231613993159,9.79490845373849,9.72412591138089,7.64854375192831,9.9633268991859,9.02028952856742,8.54603242915278,9.89640084049385,9.46445002837092,9.54146324172643,10.1013028575366,8.57759653730072,8.28874344721624,8.42393990339539,7.70063375490987,7.74981361331979,7.44531327258981,8.16419056247787,7.68272960426581,7.97377442897586,7.92829112600168,9.52791794527872,10.199068328505,8.95695288957578,7.66101072443373,9.54287069471778,10.2029112065948,9.00644583916629,9.55809061517777,10.1315705896992,8.00095702581677,8.51748218789649,10.065040064974,7.78703530170509,9.46977822175856,7.94592881877297,7.79500728865224,8.57378951679295,9.67587352686401,9.28990439124733,9.50501485628006,8.71290278894201,9.02633662694152,8.75850086351572,8.81912993189983,7.97594396010993,8.09753010169431,7.0609199424312,6.96684208682465,7.47123411747327,7.12201714632486,6.72938836353616,7.56835269195742,7.42792858235242,6.90417289702976,8.08935205452345
LIMS1,8.66748016640125,12.0948636187892,12.0301926065804,11.1780829338456,10.8859202105428,10.4721833694949,11.2176149581911,12.7398962189543,11.476559662369,10.5316242993315,10.5444947319221,11.8795353030179,11.8901561355865,11.4187264275547,10.9914290096141,11.6141421864015,11.4903616632853,11.7017923249608,11.5116960171628,11.9710031855261,11.7415125514288,11.5952841011996,9.24474176524107,11.3699271629446,9.55783322519188,10.5085222481475,11.3629171061058,11.0266847228634,11.0350613096784,11.1752962533869,9.26100185652587,9.2591993897542,9.82652978726232,9.57735909097517,9.74490336888332,9.40827200454774,9.25085564774794,9.54055419321513,10.2231078478874,10.2501165792707,12.7412128194372,11.2128053043568,12.0158722322632,9.17250011442098,11.6648482781133,11.6901570958655,10.668267827431,10.7703399140959,11.7095814365034,9.96872031091159,10.5798354648929,11.6907251691897,10.2567154639252,9.39940616641112,9.12271771910777,8.55266337871982,10.5705049124925,11.7529497540799,10.1445321498277,11.2319898280322,9.65809744498714,10.2456479830813,9.89687505426192,9.37309956165031,8.82193738015129,9.24941747994626,8.17125267883807,7.51533069301601,9.43783648035924,8.37643549275328,7.92716347009992,9.25986282576223,8.2328040129954,7.35987413764937,8.90384702927451
GLRX,6.77839608924682,7.55796817112458,8.07884517499131,7.67269652096618,8.57920610209241,8.8852898337198,8.45760528166948,9.05197276521517,7.8772557233063,7.18080199587375,7.05164256761135,7.77900269917409,7.63442120930336,8.51486612986625,8.65099745373072,7.41285731066979,8.44149290539022,7.42844483626363,7.93670707793603,7.16701610037538,,8.50359794144135,7.75205822775941,6.56505630842042,6.75119330341938,6.74806634389346,7.23991414028507,7.41688185984546,8.04227720847991,8.47223021553191,9.40377424940728,9.09517805440462,8.06762880078794,7.6414341780008,7.10847791793576,7.45671268025408,7.79115097506182,6.66310844697262,7.01642836119333,,8.25534261463083,7.77241952651667,8.85215258057511,10.7291083614608,8.14340856935687,7.41304750114793,7.63730541993116,8.96731860729377,7.43553707342014,7.95815665215319,8.1910875005222,8.25540008567988,7.15780031157541,7.42860687429216,7.65960406816182,8.80001831447436,7.48969262064567,8.41349669294789,7.35048654163115,8.42887460278376,7.96925993753086,8.22214922142419,7.10413237222038,6.95210990209357,8.27097546596988,7.49603731952947,10.1191335868391,7.84607126928417,7.50258554863182,7.88260671630153,7.54716324627979,6.97345791259707,7.24807615330475,8.67390058487,7.30043160843032
MYH9,9.0716587796975,12.3816427118839,12.5522879324997,11.4376392064358,11.8974243923923,11.3948149715071,12.0553535202792,12.5947181965403,12.325431735306,11.6637775053327,11.7420816280596,12.6485183817795,12.5341806301978,12.5077895977411,12.2021613984033,13.2796052896274,12.42639390309,13.157964480859,12.454770875464,12.5449469433353,12.3379557955805,12.4604982151318,9.6459848186789,12.4059306894234,11.3865855150324,12.2153534048583,12.6130562517453,11.749729595424,11.8440378134449,12.7793889295784,9.98600139891574,9.6405673008068,10.7003466178233,9.81763180953831,9.78294797781511,9.31512534339526,10.0453914192251,10.0788110538145,10.6642877396974,10.5421423833341,12.6648024720306,12.3304584504265,12.4294149469122,9.22286336690217,11.9033881123896,12.4129406226907,11.2639801124271,11.5196903675541,12.6884506835529,10.3859102323862,10.8383332586478,12.2477072048928,10.9075777732299,11.5756401332226,10.249023082777,8.71880266732645,10.8026596204994,12.1437551560883,11.5161938484641,12.8228714880987,10.5034678098551,11.0509046111249,10.9405172545689,9.79969825094025,9.83163744871784,10.1342311052835,7.45138976474923,7.99513711642655,9.86353269157406,8.69753899138829,8.1387612950702,9.87745880958764,9.1554477943155,7.6362008198325,10.2082014023516
VCP,8.42110159331692,10.5348443137848,12.3149374688445,10.0421089998163,11.5987227293727,10.7666393870476,11.472208758885,11.043637762276,11.6689988117624,10.7910906362037,10.3850792150924,10.5135407435907,10.9094811889852,11.2337674421474,10.8251962265342,11.577383445299,11.8415966748011,11.2554131843177,11.5853658441584,10.7931439912157,11.0665375476467,10.0391101786884,9.51773316510969,11.1512889281475,9.65737119451935,10.2318665910887,10.9667066657565,10.8796108916394,10.9716328528171,11.5213900139782,8.96627080930863,9.02976385922733,9.37555565203014,8.85291560061559,8.93607359501654,8.1266360297833,9.32473768804504,8.5144441921345,9.08242721754089,9.17015104986978,10.7606026575667,11.178685114559,10.7718902397968,11.3093477793828,10.4233368716977,11.8586807835849,9.91513545337968,11.665735410709,11.3779806715359,9.26349705865334,9.1525273771992,10.8278494412904,9.19801255323049,10.6788234896641,9.50278103415358,9.10349886815366,9.52248405601149,10.6116702023643,10.6108366554927,11.2955113360906,10.1836486310306,10.1648472049317,9.91024757009965,10.1052715355292,9.12201594950435,9.51720460285295,7.9221099999115,7.63273023997318,8.8230652369107,7.88939698267939,8.89831393901792,9.34854237077097,8.58710947262847,8.3343621170632,9.32509162280859
CFL1,8.18221981391846,11.7817851877621,10.9031428013906,10.9612324105193,10.9577275204685,9.86837418626736,11.3671658387453,12.5934207893812,10.1617441041554,10.5829100867789,9.74116748889395,11.5645359777604,11.0700537302055,11.3887663431132,10.4673253952327,10.4396302592759,10.9393066102223,10.7240839400682,10.8126698420768,11.4205590593652,11.1381034334861,11.1218571342206,8.54296569715785,10.2732802385079,8.8115444793504,9.52859013329352,10.2485324226828,10.4715942466532,11.2227460218423,11.3053981128868,10.8061668681486,10.0960945756027,9.21522698055306,9.09442306830967,9.95482039809738,9.0886315836315,8.46131729286097,8.70533539344364,9.42293994509242,9.58995698892735,12.880132486235,10.0025552419558,12.0955785364432,11.6587810790589,10.758531941411,9.79262333987145,10.6601606172313,10.721083314732,10.747567339244,9.04596280311902,9.9896592087637,10.0160648406512,9.20856113183271,8.44908482977701,7.79373838360803,9.84651323970382,9.69319769283106,11.6424087907921,9.15331580808142,10.6231526789421,9.00742129324522,10.0652516194301,9.12474889620046,8.07611307806521,7.73522767555738,8.05898001844196,8.08898461026694,8.85356078096397,9.04064389142175,7.10806808642805,7.69980313332451,8.25419869418326,7.1374619346624,7.91045580959671,8.4824130114342
DSTN,7.78616384839961,10.2949957306954,9.17639605683854,9.23942528943266,9.17322425257423,8.67997865987096,9.3135790461538,10.3519130302105,9.0512393630635,9.23053020807634,8.39139561182093,10.1316693137213,9.59529953401171,9.90228258217744,9.20756704730506,9.02952093305278,9.59024132148492,9.07219802276204,8.77775925650476,9.62177539930438,9.46069979921348,9.11969169757215,7.69699230516111,8.67700950490586,7.37050832751459,8.26981703005281,8.85698978292121,8.99560411234291,9.26757059141357,9.39312111811016,8.08743224302994,8.44801455340183,7.81457303719513,7.95453514953259,8.35623845877897,,7.82900310265718,7.28302629795644,8.2525501091597,8.28932868853931,11.1215202461847,8.9897310498341,10.9086193641694,9.0258995389244,9.41096985080093,8.84527525784621,8.41290109678989,9.48689762926399,8.79434042319595,8.24626351606065,8.58299376447447,8.8471319368655,8.25693399882862,7.83197991619878,8.25440503146894,8.06564148880775,8.26821404671804,9.65959876439637,,9.07809181165144,8.17043556335879,9.19123752690221,7.73812024919993,,7.60439439577457,,7.39110272761684,,7.97517571573015,,,7.60092700937232,,,
CA1,7.1307834669701,8.4021259392222,8.0802716125855,,8.64992100685486,9.48466404382899,9.13589545644243,8.26674159902495,8.24719162545779,8.40204672981871,8.08857945937149,8.24474785421449,7.51645274019122,10.1722158332772,7.85553235289478,8.10870626043331,10.1397628565015,8.90521169131362,8.71393679100638,7.70135453377949,8.10954262790121,8.85336239068622,8.25067906870432,7.8458780543996,8.03655701225285,7.12814672102963,8.05477925589718,7.99253663586669,8.72716606948966,8.53546309523922,8.52376542556293,10.4507209462081,8.742180735998,7.75536291070428,8.19619058431145,8.37483321079999,,7.84108790356177,7.18817086638205,,7.87249293783586,6.81498052695036,10.5348637205619,14.5600340894424,8.60735472848599,8.34929064661966,7.91277619979529,12.326056918585,7.73819680093682,,8.36468378255841,9.00180540075688,,9.15645349404498,8.42744508117369,7.99783440895876,8.52660396620268,9.06588571851544,7.40593523439795,8.01421720367178,8.67097722998786,10.1537211834917,,7.18807016499878,7.73607357447933,7.89215754467681,7.40947183890318,8.23777177604158,7.32953549252512,8.1666641494176,7.49794485375156,7.60093459363902,7.50870183204599,7.96913101182827,8.11978368146062
ATP6V1G1,6.73922237998765,9.69103685200901,9.19394300133481,8.42225153409013,9.13436817789322,8.58573130190137,9.53700603545883,10.2296089536728,8.70961326820027,8.66432313591392,8.50471104608787,9.60590373943509,9.26664762779322,9.0179012523268,8.11548076012095,8.77532040571541,9.04886643918825,9.08311411081053,9.24804019298146,9.64463047434764,9.00566924576819,8.80460952860198,,8.27680569528706,7.00870494342632,7.35900940926339,8.26382474343504,8.61091851550851,8.83824703625642,8.73470188305565,7.5233936936767,8.09165666351332,7.4100238027904,7.9413215160172,7.58744123781773,,6.85744150815709,6.70416805710022,8.31690241519047,7.92708377951695,10.360200183986,7.63734591717534,9.80982444034158,7.51573464249344,9.07311488599953,8.0460953619252,7.86868294822062,8.75561392034864,8.64069911550073,7.95359791997566,7.89778904517063,7.95330543550821,8.06193800477665,7.13626133195779,,7.61703328458669,8.0187972037604,9.36459886119733,6.62684097355888,8.83798928056252,6.55765047096128,8.32292118219409,7.60103879099909,7.40587248099857,6.11243996715726,8.0852617205306,7.62947393418546,,6.45221191192791,,,6.97090736575289,,,6.42876545286466
KRT6A,9.52431122864363,8.2228594876619,9.84732817635906,8.89726148277781,8.82505259855991,10.6495791064619,9.0616586361122,8.45653020354303,10.3026512544892,9.49467606429396,9.49386690296825,8.55745523766614,8.59428090799898,9.42251826455862,11.2818538148647,9.24987534950996,9.95529147076477,7.69721327537898,9.93857670993409,8.58854181284348,9.3463123449452,7.84191780383198,9.99866489175137,8.41373598928219,9.88798312411975,9.36325771123419,7.99314379622421,9.51370362542476,9.75355516087671,11.0620313568815,12.4158752695312,10.9933605224911,11.5663560199509,10.8582064861636,8.020773292224,10.5828626763361,10.6639086019549,8.7987017840831,11.2302709642014,10.5793094296681,8.22603172308043,9.82468177293577,7.92124425543596,10.5307924171515,9.17389211705409,8.99309932322279,8.82795347615957,11.3047039386801,10.2591910018781,9.6270762994096,11.7823744892949,9.8758856707012,10.9340319454697,10.6819643560481,10.4706286403621,8.86253548341556,9.58041770015282,10.0400789428219,9.14403718253583,8.74981078283808,9.44809804769864,8.73173674985846,8.11747898766482,9.48075364417925,11.3830114735629,9.40433740123358,13.0830578136454,8.66603534777627,9.85960128612868,14.2136119407939,11.2299360149599,10.431575854852,10.5512502189356,12.955224173194,8.52144377245571
RAB14,8.09317278740878,10.6080452978505,10.3078016455843,10.0568320174095,10.1946702994703,9.86883562186857,10.74939636872,11.532665224524,10.3476099502034,9.64018890406595,9.63521274126169,10.6353861403981,10.9068551222929,10.3199743118771,9.84239710436151,10.7045905178836,10.4137862538248,10.7883503851296,10.8266554318319,10.8946923368465,10.4600942108832,10.6935986989275,8.24366048896346,10.1525247914738,9.90469619161553,10.1375947870452,10.6635522306611,10.0526674134576,10.5280747948798,10.3859332905868,8.86739166700028,8.67920700702897,9.05302281762032,8.48548808258519,8.66837770714061,8.08607354845433,8.81702952552342,8.83076674296291,9.24342728438788,9.21815310747879,11.6057658212611,10.4722337833245,10.5221052092273,9.18613216437898,10.3649599576576,10.4518878583606,9.9264444890479,9.39870874814335,10.7565633724308,8.70431505522965,9.47351272491315,10.571798015821,9.20296519985012,9.60529995342747,8.65255628991224,8.07628133036364,9.74966136080157,10.9794558571803,9.69579917345846,10.3624162974191,9.15715948577689,9.65829540967781,9.29974500658878,8.72904758957649,8.58139188990385,9.00407272872163,8.07449763146779,8.24705577922349,8.83299849261921,7.91588687864456,7.63728102895571,8.50185724741973,8.14843042005727,7.65004642621438,8.88723914966353
