Genes,Sample 2,Sample 3,Sample 4,Sample 5,Sample 60,Sample 6,Sample 7,Sample 8,Sample 9,Sample 62,Sample 10,Sample 11,Sample 21,Sample 12,Sample 13,Sample 63,Sample 14,Sample 15,Sample 23,Sample 16,Sample 17,Sample 18,Sample 19,Sample 26,Sample 20,Sample 22,Sample 24,Sample 25,Sample 30,Sample 53,Sample 32,Sample 34,Sample 41,Sample 43,Sample 91,Sample 45,Sample 70,Sample 47,Sample 92,Sample 48,Sample 49,Sample 93,Sample 54,Sample 55,Sample 94,Sample 74,Sample 96,Sample 75,Sample 85,Sample 86,Sample 88,Sample 89,Sample 72,Sample 82
ETFB,9.09430992392694,8.8169198176376,8.11524769393345,8.48289162034496,8.06508411054066,8.64531557279597,9.60665963454562,8.38432237611858,8.35234614543237,7.70722121397836,8.94889021533559,8.56143878129483,8.4789619108798,8.27852038127662,8.982398105712,8.53346576514078,9.02628432743007,8.67542604973544,8.75989703394065,9.01318321598499,9.04785909476857,8.5624951064184,7.46702057317465,8.39877191232338,8.91615740519631,8.60704746222375,9.53855573408743,8.3617581854618,6.2108032106347,6.61101165373411,,,6.99789030498065,9.28582278259138,8.81553476644664,8.80655989076097,6.52578110757974,8.86289820474711,8.75401062766384,7.74153281181285,7.47296683974877,8.70966054231403,6.96348411576599,7.10271492582914,8.7367965815108,7.88093545371256,7.41350684943352,9.09056096912308,7.83681716143734,9.0245828009172,6.79810650505325,8.13357731160274,7.23813970014465,6.72533599283885
RGS18,9.65621111899456,9.69514881710318,8.69245679010391,9.11616470856348,8.27674380324025,9.29891380798898,10.0632744492654,9.46386436420309,8.9547503252179,8.68968862824409,9.70020617586506,9.72087002165308,8.92804449134108,8.18225082841806,9.64867233462071,9.21873035905507,9.54229296307745,9.32396828379658,9.10748304320234,8.90639984986106,8.97356491460882,9.01960264503915,8.03510381496314,7.86823048010271,9.00118500103883,8.46738426181543,8.91285520720843,9.21855556467125,7.58512843298569,7.11556477888558,7.00764229443429,,8.13269093861332,10.2925951964696,8.82613389849798,9.12421582265813,8.11382948648132,9.14106883571633,8.7990592802882,8.21966681094679,8.31542191420936,9.22473488351375,8.0531364733529,7.95065368971418,8.79138142270558,7.73715411961843,8.42774407765875,9.20153315430296,8.3640242464052,8.30155431787102,,9.40537727607198,7.87764130177604,8.29492208536472
SNED1,7.74495719564985,7.83307575820217,7.86015238867403,8.0231078394902,8.35500202477871,7.98653112574064,7.15143665813273,7.74538041117162,,7.2929995785676,7.35137649883853,7.28874451710659,8.107535058811,7.89007558685706,7.70236815431625,8.13432388660111,8.00954023646556,7.81464012948826,7.36430124755015,7.71823776205164,7.81891639731479,7.83665724681114,7.98448376310536,7.84038136813374,8.1271631423106,7.62136077571378,8.16586043957423,7.75599153198353,7.50825162747708,7.54031203848623,7.83356564650644,8.22612443684534,7.29721768190017,7.68713595257561,8.56932246397051,7.68665373532319,8.63021216166364,8.29076310310507,8.64898690645045,,7.75320886684672,8.103465060585,7.86070399064955,7.84611068059338,8.18292939698578,7.75215090946786,7.82589094758375,7.04008488910051,8.44304223873283,7.96931055941755,8.47215837538942,8.23334779902956,7.89129952724221,8.53960338899372
GATD3A,9.59952689063762,8.29344263495338,8.38688426737833,8.72461590435702,7.39340807509309,8.56276603035031,9.38577428846345,8.65882225198531,9.38975223390385,8.24622808447629,9.47161889212612,9.38546350466058,8.22173133600045,8.25710382683143,9.37129883348719,8.87550337076192,9.18426233663351,8.75796754542225,9.62689632273421,9.38804630069619,9.01865945225906,9.13766260833878,7.90670375885129,8.3899484191305,8.73049438375093,9.35595369838802,8.98542463466072,8.70992338641136,7.20021561279008,6.7467876481786,,7.19727469562393,7.17890505512274,9.62224872050348,8.78249406787077,9.30492055097254,,8.56863858524494,8.48751164870984,7.75551888261611,8.20852530202595,8.59151964906462,7.42905376871652,7.26714616762973,8.42913648271075,7.49861675676425,7.8004039144327,9.01361014980711,7.42290238391015,8.50529932203859,6.69022228822084,6.58851134270706,7.15415571159646,
UBASH3B,8.23640133036847,9.94866043030737,7.62884487006788,8.87240460078544,8.6103008721877,9.45019803037886,8.87752335826948,8.9433943947058,,7.8902278410463,8.54542471513825,9.28016237979634,9.41224930486443,9.77062343381523,9.92936555088729,8.52566391850164,8.97781202215982,9.31952073572062,8.10627184248432,7.97574395570499,9.52566235412991,8.80018695936955,8.8566955640888,7.99751101946241,8.90941614003926,7.0394319015488,8.2554073158697,8.8191578604332,6.91279188867397,,7.49253596112518,,6.96374123592948,8.39471015427779,8.2772463760439,7.95342752053225,,8.23902644903735,9.03604077750527,8.14616447936466,7.9923611697796,9.55644779098403,,7.59082086023463,8.96751243062065,8.20560211313717,8.34051481703117,8.86464865792261,8.11304424423017,9.54227417225197,7.80339749094773,8.86768646780545,7.07653671109574,8.41467629665671
LAT,8.86816704325529,10.6065243167954,8.96048549519584,9.49785035691126,8.21757773774925,8.85840146226925,9.59464589966939,9.98780598632699,8.95392964159681,8.87460304402673,9.69309811118389,9.8488949420276,8.81461323994037,9.97453176181686,9.98711982637254,9.76520850355332,9.97911152489733,9.92703236434892,9.94280115813507,9.32110542338362,10.0023556009969,9.68398219297817,8.56537135026765,9.48486405652928,10.4950329888051,9.60454298991811,9.13070702625424,9.88194552760011,7.1879512143943,,7.91443446768846,7.79458743961052,8.02804712164423,9.6215400645974,9.81372584041417,9.07626096378422,7.75664106960519,9.08715222621415,10.5742748070675,8.72437551017091,8.25635393617251,10.5455477124312,7.6769600771842,8.80739945774051,10.544596612436,8.96705638611538,8.59457987392114,9.53093828762121,8.98386088328066,9.97440561196532,8.05405991329191,,8.13243963589531,8.06644020564504
CAPN2,8.29822905615408,9.19604553832481,8.11949760297628,9.01466484875209,8.38538529110983,8.94427153385296,8.09061400945525,9.01006960542295,8.19046254716024,8.18228793966153,8.56738515238073,8.04248017002017,8.74208680419979,8.79506969192123,8.46263477985942,8.50532574117122,8.19926932619822,8.91773637348418,7.92280635110357,8.08458467808344,8.46142659666376,8.7306562427827,8.58419437408522,8.11249796868048,8.17395205704653,8.05317351466135,8.78254309349432,8.92776518251069,8.93898362962347,8.6329870870995,7.93095980949504,7.9417246729826,7.82302746230922,8.46996903345443,8.36611310286541,8.39098812124047,8.43320246321895,8.56313800148238,9.07441298481663,8.15148539329399,9.12012028379819,8.45534454173375,8.42375900212338,7.79798441164257,8.41921883467002,7.81035044855403,7.94826724905639,8.31103816968082,7.79439133478233,9.03543695003571,8.42063214025659,7.7162851040968,8.32441218373105,8.08067070322953
ENO2,8.73836201960527,9.52233679086959,8.77134909155427,9.09383575736198,8.48589979820002,8.76101829016561,9.26789029682629,9.11177766768713,7.17557942004983,7.78122130162317,8.99186677941673,9.09978042049315,8.5280917324776,8.24097757758328,8.70494980973579,9.63733714883947,9.0599923724261,8.93718310300968,8.83414583190693,9.00497290884548,9.00941514691187,8.84050268250424,8.39007236940289,,8.58454327381759,8.75763764394501,8.19612981756921,8.60285216517837,7.89969041887142,,6.33358285937688,6.58666279006961,6.90379282839424,9.01299601109728,8.87439931260793,8.22195750205435,7.07458293320137,7.71030089352151,9.14788449985274,6.28188909912209,8.02967190055214,8.53363678345839,,7.1273482079743,9.13755658363223,7.63936507672611,,9.27548137236017,8.96869347263534,9.05204435905245,8.33806991897326,6.42800338931718,7.23741819379651,8.30305972611722
CHST3,7.34447496650071,,,7.40378063100929,7.77444817152801,7.5368125967982,7.16479808494529,,7.31829292108877,7.30320537498556,7.6418731656195,7.06760878842744,7.69189091633664,7.65785213651555,6.32301293175006,7.56746940430994,,7.73122810497238,7.09607994469989,,7.28481244744265,7.46645930459504,7.76856100083189,7.61651281409641,,7.66560537900637,7.62010804415874,7.34400149742138,7.45099557760008,7.02667625329031,8.27305487391288,7.41518571813925,,7.26640835737487,7.59507127766289,6.87365561838883,7.4366918357559,7.40143139946293,7.43780978559194,,7.17464630296386,,,7.95592262647493,7.34576204109509,7.88115191130015,8.16660342647911,7.52854610890005,8.07018282908442,7.83486133989693,8.31409356941115,7.66665384738723,7.42488374939966,8.30335733359876
CTSF,7.27264104552568,7.86578684233255,8.11753040319499,7.68346496872533,7.99138974418548,8.33280989700846,7.45785427684405,7.92331282071132,,7.53012947743966,7.76472766575197,8.05806738779597,8.35066781286498,7.87049064088089,7.63972645535121,7.73498304598076,8.17378912830327,7.76261947462701,7.8174467825416,8.45239697849566,7.7415855527296,7.37815295309432,7.98568887682164,7.87026969453992,7.94547473167024,7.12560983072174,7.67329821213436,7.96179723296987,8.17516017002386,7.54249570739977,8.23484523809966,8.4062477687046,8.0901921220271,7.78676131471775,8.26194702623673,8.08096819071348,8.63296537085088,7.98599698158991,8.20695592051794,7.48454278074558,7.95895183798488,7.89746834943403,7.07233880005331,8.36084803069818,8.04238788717911,7.96050757680502,8.97131727908864,7.57638927892634,8.34254323721316,7.86566890227195,8.61460985775745,7.97894514226475,7.83299615002434,8.4823352155618
MPIG6B,11.7431466676818,11.9127576665402,11.338428754576,11.0446660633753,10.5290721864505,12.0756683503886,12.1987375958399,12.2612802551628,10.3949346343941,10.9822207054067,12.2089141472362,12.6535075781196,12.6017817180384,11.9967050145303,12.926221552156,12.3487891486361,12.863971257406,12.51059891785,12.0186457882077,12.140401408445,12.2032182236092,12.3651363084795,11.5503584445365,12.1831344018822,12.5559967279268,11.3422350508312,11.4372020506776,12.2828455199581,10.0768283550046,10.2115835139034,10.2264659412353,9.66504536460085,10.2589191828014,12.2695318793495,12.3249123319537,12.3926253065897,8.54350420767878,11.919050915659,12.4362428018138,10.9457366484434,10.744044491725,12.7101305276242,9.71237226012534,10.4820797489498,12.2577728762716,11.5943767616221,11.0446375896154,12.0384501716215,11.4795721412147,12.782573541352,10.4366071490036,10.1736047724232,10.6496148940631,10.001939170024
RANBP1,9.46973296441235,9.74130137321909,8.61251239273358,9.68243656086083,9.16456900125344,9.44120782895201,10.1877509217268,9.21673826880501,8.75470195332489,8.58351149464078,9.42583042544751,9.47244294438311,10.0638644142111,9.04112497371216,9.01722699814911,10.42944680466,9.32907630494639,9.36094993049692,9.17436620935658,9.26282681990835,9.50788866341109,8.94413807089538,7.22625381545248,8.05988748048981,8.91613096591233,8.69548591166696,9.0454599273869,9.34462075988987,9.60779458574526,9.17382140369904,7.42306314851167,8.58271121992655,,10.1077342481093,9.41846359012177,9.85234596263628,10.2717434796274,8.92756628635356,9.24919938773116,8.75754705416386,9.87472899576466,9.40950168710828,8.00335956226044,8.64977827027378,9.46398817148465,8.64550384295648,8.60214636003237,9.62205041004897,8.5146955040228,9.5115524857795,8.76611454586588,9.10881828823486,7.85971945777697,8.02482608560184
TICAM2,8.52841936774838,9.3331007247185,8.57916320907781,8.62402100511841,7.89518611755426,8.98759201969807,9.00520783440281,9.21599337107877,8.00433409622224,8.4312648687861,8.97171117289865,9.21255830514774,9.54566832563162,9.08341406400082,9.79793415639996,9.04218066949677,9.24037162472948,9.61669551469987,8.70027578059789,9.14451467264686,9.22643249033776,9.03583747296814,8.56160855992069,8.83639494235856,9.29454788005971,8.40836393309283,8.90657456248481,9.09096987417635,7.96704652281487,8.32265432489783,7.64666486505237,,7.524757316241,8.78267642215519,9.21911450767152,9.20229290208952,,8.91395384178544,9.64371199078347,8.29963113316944,8.20123976609042,9.48859660269039,8.19949761329673,8.41155234282425,9.70447265946839,8.56992308010097,8.30047556834903,9.32572631661053,8.59448969873696,9.71118345957504,7.95409484698898,9.72768904759926,8.31464577814548,7.80542805899404
PPP1R12A,8.92978657578067,9.72873179753926,8.53338133725919,9.44724780482578,8.4399492830189,9.09192746705942,9.18183013202312,9.25162829535452,9.11823609074451,8.28308846200452,9.08081701614955,8.79925657369987,9.28700814336296,9.3043431584501,9.54224974080727,9.03562618355947,9.21028293139507,9.15642873965146,9.20807735401332,9.12995153789067,8.94623871600207,8.93913813763008,8.29044513513557,8.70587199428496,9.31340375157668,9.16437185702634,9.14996923166229,9.54227113305653,8.34270851498006,8.43043321992886,7.44606061895948,7.65450070353377,7.89411466515313,9.35514986771121,8.95522247066931,9.12019074134047,8.53872102601495,8.81486929796984,9.6695657348983,8.27850629184101,9.19770296900291,9.3375734007586,7.55025224732021,7.5205632023173,9.31436591469673,8.21406225135769,7.65338184089886,8.85830240619276,8.27068132779685,9.18097094045779,7.69550201735667,7.31995225905383,8.13664811371145,7.10986287510866
C1QB,9.46363089781315,10.0014403148196,9.65947894344032,9.5494526674406,10.5554788214168,9.74503141844084,9.5615083803308,9.83659968528359,9.02651062543263,10.3284839717241,9.90915178859255,10.4848349049519,10.6552747051738,9.92800444958772,11.0486893192189,10.1821047481766,10.4225611274433,10.1618072319492,10.0280746651699,9.76981510420035,10.3342927483431,10.2696443197723,10.0730572635483,10.4397153560943,10.2708729125902,9.41057092271931,10.380101026447,11.1070721516805,10.370682714684,10.014228577002,9.11044131121526,9.15878758597843,9.07649530884697,9.2363030923381,10.0262728554232,10.5846320415962,12.2920733308606,9.84287585492739,9.80711005629034,9.76335873291248,9.78141568455276,10.5458584785601,9.1989059313961,10.0860103612755,10.6308368555108,10.6025912391259,9.44410040197095,10.3895270246671,10.3797292608275,10.571229627682,10.3261707937779,10.334592554576,10.272801822376,10.1500794635446
VPS29,9.00636888363981,9.3223812554138,8.87961350393171,8.66255871818688,8.18216496453734,9.3715393193893,9.44391336042206,9.26483331398894,8.05009208705316,8.42704592094707,9.23268099614629,9.54284472601935,9.52832273343961,9.16566027479753,9.64983266335765,9.51098473300357,9.39972635079805,9.43888300897481,8.87482853450042,9.35589385637414,9.32476690358163,9.01729313273672,7.78500279949256,8.56960534417848,9.20697040734703,8.50659756921144,9.0659997084797,9.21171233570793,8.9363272969929,8.18577920173862,7.59225995964199,7.21898515256504,8.02954601705701,9.3715892208567,8.77376502915366,9.14229506345637,8.74344958431545,8.96509815134994,9.05735379677766,8.72911089860139,8.87507575624892,9.12488095425969,6.92444601434919,8.15500491714056,9.05405369703848,8.57549483039122,8.24674295823612,9.78402622067621,8.12815072218219,9.24455768424459,7.8600609903118,6.76456138779431,8.25080466200116,7.21625664443498
RAB5C,10.2593128231287,10.1387441096349,9.66652909639539,10.1772940007497,9.70689925443305,10.2316577629093,11.1035607389418,10.166149019834,9.51202964877546,9.61447521394891,10.5048110397576,10.414295159298,9.98952364691594,9.5322221715439,10.678233259878,10.0450293882664,10.6708522899214,10.3741270399385,10.5210959459718,10.2355824906118,10.0617598631926,10.016126537305,9.52291034767675,10.1320678618062,10.2907478613137,9.79631614397251,10.0205251602815,10.135063183394,8.83339702656359,8.44040638392709,8.69008929471004,8.69633566564921,8.87941080325748,11.0724178011205,9.88242531051973,10.2909582485273,9.50439425907162,10.2162139410527,9.97926941295265,9.49612193449426,9.349448513312,10.5382228722403,8.81917984878344,9.24086675872113,9.96338047324738,9.31149767348216,9.47010334289597,10.5223203805799,9.22555272796988,9.97949580664608,8.85206606603806,9.22942118255117,9.13174003287004,8.44616279273171
TFPI,7.69413181116845,8.75464374142599,7.4971028501896,8.65676579259894,8.09825675897956,7.93678759404737,7.07963783687287,8.06864380093967,7.75954675975616,7.48635100502645,8.02889934506042,7.65611584628277,7.6662187630144,8.68901771213316,8.07162620330954,8.04891041267045,7.49774709727103,8.09151882233133,7.68742648089203,7.99447344524087,7.97541930906265,7.76670690077595,8.00520450473582,7.73889410375896,7.99193777832111,7.23806359929563,8.08760427338965,8.01166034096981,7.86145012422637,8.93372975326849,7.40421519174039,7.74714424463794,7.80877918652195,7.86558768935246,8.03146054856852,7.61853010625565,8.200155539614,7.48581989619213,7.89578101469617,7.66365680750547,7.68697056238918,7.89893608972175,7.57279416823606,7.77845972886802,8.0115565585232,7.97112757976592,7.95718380425711,7.60119409762475,8.13137001517334,7.78368339895509,7.8389910917871,8.13036439674738,7.27809499525119,8.2168531659221
ESYT1,9.76360928388172,10.1699031320171,8.83002481363134,10.1220557345509,9.4933399039081,9.69123130870523,9.80041902793731,9.73583371021999,9.20459724303617,9.0051915948577,9.90375805177784,9.93475803323415,9.3062250218239,9.52240514630709,10.2396771549186,9.74505613973106,10.1889368737461,9.813366107925,9.85146861304474,9.30540602259205,9.63486420665604,9.48451791340036,8.84024170468469,9.39292948611443,9.65308668513522,8.9437504031038,9.3185016663356,9.87943141257685,7.79107058903529,7.45774884087603,8.4147456518875,7.51072729304373,8.32208800713328,10.1416579036178,9.38006432237112,9.18785205614496,7.20888082959482,9.47427524225,9.76389444918804,8.81874531684826,8.25053015184724,10.0416120865615,8.01345752567056,8.31368947289226,9.51009021157977,8.84666822002253,8.82712544905151,9.54720552400168,9.06455811609034,9.86564592647947,8.27368147725801,8.74053336072577,8.31489409956098,7.70703561714731
